,FMS_LON,FMS_LAT
0,-75.4611,37.9402
1,-75.4607,37.9407
2,-75.4602,37.9414
3,-75.4598,37.9419
4,-75.4593,37.9425
5,-75.4588,37.9431
6,-75.4584,37.9437
7,-75.4579,37.9443
8,-75.4574,37.945
9,-75.4569,37.9456
10,-75.4564,37.9462
11,-75.4559,37.9469
12,-75.4554,37.9475
13,-75.455,37.9481
14,-75.4544,37.9488
15,-75.4539,37.9494
16,-75.4534,37.95
17,-75.4529,37.9507
18,-75.4524,37.9514
19,-75.4518,37.952
20,-75.4513,37.9527
21,-75.4508,37.9534
22,-75.4503,37.9541
23,-75.4498,37.9548
24,-75.4492,37.9555
25,-75.4487,37.9562
26,-75.4482,37.9569
27,-75.4477,37.9576
28,-75.4472,37.9583
29,-75.4466,37.959
30,-75.4461,37.9598
31,-75.4455,37.9605
32,-75.445,37.9613
33,-75.4444,37.961999999999996
34,-75.4439,37.9628
35,-75.4433,37.9636
36,-75.4428,37.9644
37,-75.4423,37.9652
38,-75.4417,37.966
39,-75.4412,37.9668
40,-75.4408,37.9676
41,-75.4403,37.9685
42,-75.4399,37.9693
43,-75.4395,37.9702
44,-75.439,37.9712
45,-75.4387,37.972
46,-75.4384,37.973
47,-75.438,37.9739
48,-75.4377,37.9748
49,-75.4374,37.9756
50,-75.4372,37.9766
51,-75.4369,37.9775
52,-75.4367,37.9784
53,-75.4365,37.9794
54,-75.4363,37.9804
55,-75.4362,37.9813
56,-75.436,37.9823
57,-75.4359,37.9832
58,-75.4358,37.9842
59,-75.4357,37.9852
60,-75.4357,37.9862
61,-75.4356,37.9871
62,-75.4356,37.9881
63,-75.4356,37.9891
64,-75.4356,37.9901
65,-75.4356,37.991
66,-75.4357,37.992
67,-75.4357,37.993
68,-75.4359,37.9939
69,-75.4359,37.9949
70,-75.4361,37.9959
71,-75.4362,37.9968
72,-75.4363,37.9978
73,-75.4364,37.9988
74,-75.4364,37.9998
75,-75.4366,38.0008
76,-75.4366,38.0016
77,-75.4368,38.0026
78,-75.4369,38.0036
79,-75.437,38.0045
80,-75.4371,38.0053
81,-75.4372,38.0063
82,-75.4374,38.0073
83,-75.4376,38.0082
84,-75.4377,38.0091
85,-75.4379,38.0101
86,-75.4381,38.010999999999996
87,-75.4383,38.012
88,-75.4385,38.013000000000005
89,-75.4386,38.0139
90,-75.4388,38.0149
91,-75.4391,38.0158
92,-75.4393,38.0168
93,-75.4394,38.0178
94,-75.4397,38.0188
95,-75.4399,38.0198
96,-75.4401,38.0207
97,-75.4402,38.0216
98,-75.4405,38.0226
99,-75.4407,38.0236
100,-75.4409,38.0246
101,-75.4411,38.0255
102,-75.4413,38.0265
103,-75.4416,38.0275
104,-75.4418,38.0284
105,-75.442,38.0293
106,-75.4422,38.0303
107,-75.4425,38.0313
108,-75.4427,38.0322
109,-75.4429,38.0332
110,-75.4431,38.0342
111,-75.4433,38.0351
112,-75.4436,38.0361
113,-75.4437,38.0369
114,-75.4439,38.0379
115,-75.4441,38.0388
116,-75.4444,38.0398
117,-75.4446,38.0407
118,-75.4448,38.0417
119,-75.445,38.0426
120,-75.4453,38.0436
121,-75.4454,38.0445
122,-75.4456,38.0454
123,-75.4459,38.0464
124,-75.4461,38.0473
125,-75.4463,38.0482
126,-75.4465,38.0492
127,-75.4468,38.0501
128,-75.447,38.0511
129,-75.4471,38.052
130,-75.4473,38.053000000000004
131,-75.4476,38.0539
132,-75.4478,38.0549
133,-75.44800000000001,38.0558
134,-75.4483,38.0568
135,-75.4485,38.0577
136,-75.4487,38.0586
137,-75.449,38.0596
138,-75.4492,38.0605
139,-75.4494,38.0615
140,-75.4496,38.0623
141,-75.4499,38.0631
142,-75.4501,38.0641
143,-75.4503,38.065
144,-75.4504,38.0658
145,-75.4507,38.0668
146,-75.4509,38.0677
147,-75.4511,38.0687
148,-75.4514,38.0695
149,-75.4515,38.0705
150,-75.4518,38.0714
151,-75.4519,38.0724
152,-75.4521,38.0732
153,-75.4524,38.0741
154,-75.4526,38.075
155,-75.4528,38.076
156,-75.453,38.0768
157,-75.4532,38.0778
158,-75.4534,38.0787
159,-75.4536,38.0797
160,-75.4538,38.0805
161,-75.454,38.0814
162,-75.4542,38.0823
163,-75.4545,38.0833
164,-75.4546,38.0841
165,-75.4548,38.0851
166,-75.455,38.086
167,-75.4552,38.086999999999996
168,-75.4553,38.0878
169,-75.4556,38.0888
170,-75.4557,38.0897
171,-75.4559,38.0906
172,-75.4561,38.0915
173,-75.4563,38.0924
174,-75.4565,38.0933
175,-75.4567,38.0942
176,-75.4568,38.0951
177,-75.457,38.096
178,-75.4572,38.097
179,-75.4574,38.0979
180,-75.4575,38.0988
181,-75.4577,38.0997
182,-75.4579,38.1006
183,-75.4581,38.1015
184,-75.4583,38.1024
185,-75.4585,38.1033
186,-75.4587,38.1042
187,-75.4589,38.1051
188,-75.4591,38.106
189,-75.4593,38.107
190,-75.4595,38.1079
191,-75.4598,38.1088
192,-75.46,38.1097
193,-75.4602,38.1106
194,-75.4605,38.1115
195,-75.4607,38.1125
196,-75.4609,38.1133
197,-75.4612,38.1142
198,-75.4614,38.1151
199,-75.4617,38.1161
200,-75.4619,38.117
201,-75.4621,38.1178
202,-75.4624,38.1188
203,-75.4626,38.1197
204,-75.4629,38.1206
205,-75.4631,38.1215
206,-75.4634,38.1224
207,-75.4636,38.1233
208,-75.4638,38.1242
209,-75.4641,38.1251
210,-75.4644,38.1261
211,-75.4646,38.126999999999995
212,-75.4649,38.1279
213,-75.4652,38.1288
214,-75.4654,38.1297
215,-75.4657,38.1307
216,-75.46600000000001,38.1316
217,-75.4662,38.1324
218,-75.4665,38.1333
219,-75.4668,38.1343
