,FMS_LON,FMS_LAT
0,-75.4634,37.9372
1,-75.46300000000001,37.9378
2,-75.4626,37.9383
3,-75.4621,37.9388
4,-75.4617,37.9393
5,-75.4613,37.9399
6,-75.4608,37.9405
7,-75.4604,37.9411
8,-75.46,37.9416
9,-75.4595,37.9422
10,-75.4591,37.9428
11,-75.4586,37.9434
12,-75.4582,37.9439
13,-75.4577,37.9445
14,-75.4573,37.9452
15,-75.4568,37.9457
16,-75.4563,37.9463
17,-75.4558,37.946999999999996
18,-75.4554,37.9476
19,-75.4549,37.9482
20,-75.4544,37.9488
21,-75.4539,37.9494
22,-75.4534,37.9501
23,-75.4529,37.9507
24,-75.4524,37.9514
25,-75.4519,37.952
26,-75.4514,37.9527
27,-75.4509,37.9534
28,-75.4504,37.9541
29,-75.4499,37.9548
30,-75.4494,37.9555
31,-75.4488,37.9562
32,-75.4483,37.9569
33,-75.4478,37.9576
34,-75.4473,37.9584
35,-75.4468,37.9592
36,-75.4463,37.9599
37,-75.4458,37.9607
38,-75.4453,37.9614
39,-75.4448,37.9622
40,-75.4443,37.963
41,-75.4438,37.9638
42,-75.4433,37.9646
43,-75.4428,37.9654
44,-75.4424,37.9663
45,-75.4419,37.9671
46,-75.4416,37.968
47,-75.4412,37.9688
48,-75.4408,37.9697
49,-75.4405,37.9706
50,-75.4401,37.9715
51,-75.4398,37.9725
52,-75.4395,37.9733
53,-75.4393,37.9743
54,-75.439,37.9752
55,-75.4388,37.9761
56,-75.4386,37.9771
57,-75.4384,37.978
58,-75.4382,37.979
59,-75.4381,37.98
60,-75.438,37.9809
61,-75.4379,37.9819
62,-75.4378,37.9829
63,-75.4378,37.9839
64,-75.4378,37.9849
65,-75.4378,37.9858
66,-75.438,37.9868
67,-75.438,37.9879
68,-75.4382,37.9889
69,-75.4384,37.9899
70,-75.4386,37.9909
71,-75.4389,37.9919
72,-75.4391,37.9929
73,-75.4394,37.9939
74,-75.4396,37.9949
75,-75.4399,37.996
76,-75.4401,37.997
77,-75.4403,37.9979
78,-75.4406,37.9989
79,-75.4408,37.9999
80,-75.441,38.001
81,-75.4412,38.001999999999995
82,-75.4414,38.003
83,-75.4416,38.004
84,-75.4418,38.0049
85,-75.442,38.0058
86,-75.4422,38.0069
87,-75.4424,38.0079
88,-75.4425,38.0088
89,-75.4427,38.0098
90,-75.443,38.0108
91,-75.4432,38.0118
92,-75.4433,38.0127
93,-75.4435,38.0137
94,-75.4437,38.0147
95,-75.4439,38.0157
96,-75.444,38.0166
97,-75.4443,38.0176
98,-75.4444,38.0186
99,-75.4447,38.0196
100,-75.4448,38.0205
101,-75.4451,38.0216
102,-75.4453,38.0226
103,-75.4455,38.0236
104,-75.4456,38.0245
105,-75.4458,38.0254
106,-75.446,38.0265
107,-75.4462,38.0275
108,-75.4464,38.0284
109,-75.4466,38.0294
110,-75.4468,38.0304
111,-75.447,38.0314
112,-75.4472,38.0323
113,-75.4474,38.0333
114,-75.4476,38.0343
115,-75.4478,38.0353
116,-75.44800000000001,38.0362
117,-75.4482,38.0372
118,-75.4484,38.0382
119,-75.4486,38.0392
120,-75.4488,38.0401
121,-75.449,38.0411
122,-75.4492,38.0421
123,-75.4494,38.0431
