,FMS_LON,FMS_LAT
0,-75.4615,37.9396
1,-75.461,37.9401
2,-75.4606,37.9407
3,-75.4601,37.9413
4,-75.4597,37.9419
5,-75.4592,37.9424
6,-75.4588,37.9431
7,-75.4583,37.9437
8,-75.4578,37.9443
9,-75.4573,37.9449
10,-75.4569,37.9455
11,-75.4564,37.9461
12,-75.4559,37.9467
13,-75.4555,37.9474
14,-75.455,37.948
15,-75.4545,37.9486
16,-75.4541,37.9493
17,-75.4536,37.9499
18,-75.4531,37.9506
19,-75.4526,37.9512
20,-75.4521,37.9519
21,-75.4516,37.9525
22,-75.4511,37.9532
23,-75.4506,37.9538
24,-75.4501,37.9545
25,-75.4496,37.9552
26,-75.4491,37.9558
27,-75.4487,37.9565
28,-75.4482,37.9572
29,-75.4477,37.9579
30,-75.4472,37.9586
31,-75.4467,37.9592
32,-75.4462,37.9599
33,-75.4457,37.9606
34,-75.4453,37.9613
35,-75.4448,37.961999999999996
36,-75.4444,37.9628
37,-75.444,37.9635
38,-75.4435,37.9643
39,-75.4432,37.9651
40,-75.4428,37.9658
41,-75.4425,37.9666
42,-75.4422,37.9675
43,-75.4418,37.9683
44,-75.4416,37.9691
45,-75.4414,37.9699
46,-75.4411,37.9708
47,-75.441,37.9717
48,-75.4408,37.9726
49,-75.4407,37.9735
50,-75.4406,37.9744
51,-75.4405,37.9753
52,-75.4404,37.9762
53,-75.4404,37.9771
54,-75.4404,37.9781
55,-75.4404,37.979
56,-75.4404,37.9799
57,-75.4404,37.9808
58,-75.4405,37.9817
59,-75.4406,37.9826
60,-75.4407,37.9836
61,-75.4408,37.9845
62,-75.4409,37.9854
63,-75.4411,37.9864
64,-75.4412,37.9873
65,-75.4414,37.9882
66,-75.4415,37.9892
67,-75.4417,37.9901
68,-75.4418,37.9911
69,-75.4419,37.992
70,-75.4421,37.993
71,-75.4423,37.9939
72,-75.4424,37.9949
73,-75.4426,37.9958
74,-75.4427,37.9966
75,-75.4429,37.9976
76,-75.443,37.9985
77,-75.4432,37.9995
78,-75.4433,38.0004
79,-75.4435,38.0014
80,-75.4437,38.0023
81,-75.4438,38.0032
82,-75.444,38.004
83,-75.4442,38.0051
84,-75.4444,38.006
85,-75.4446,38.0069
86,-75.4448,38.0079
87,-75.445,38.0088
88,-75.4452,38.0098
89,-75.4454,38.0107
90,-75.4456,38.0116
91,-75.4458,38.0125
92,-75.446,38.0134
93,-75.4463,38.0143
94,-75.4465,38.0153
95,-75.4467,38.0162
96,-75.4469,38.0171
97,-75.447,38.018
98,-75.4473,38.0189
99,-75.4475,38.0199
100,-75.4477,38.0208
101,-75.4479,38.0217
102,-75.4481,38.0226
103,-75.4483,38.0236
104,-75.4485,38.0245
105,-75.4487,38.0253
106,-75.449,38.0263
107,-75.4492,38.0272
108,-75.4494,38.0281
109,-75.4496,38.029
110,-75.4498,38.0299
111,-75.45,38.0309
112,-75.4502,38.0318
113,-75.4504,38.0327
114,-75.4506,38.0337
115,-75.4508,38.0346
116,-75.45100000000001,38.0355
117,-75.4512,38.0365
118,-75.4514,38.0375
119,-75.4516,38.0384
120,-75.4518,38.0394
121,-75.4519,38.0403
122,-75.4521,38.0412
123,-75.4523,38.0422
124,-75.4525,38.0431
125,-75.4527,38.044000000000004
126,-75.4528,38.045
127,-75.453,38.046
128,-75.4532,38.0469
129,-75.4534,38.0478
130,-75.4536,38.0488
131,-75.4537,38.0497
132,-75.4539,38.0507
133,-75.454,38.0516
134,-75.4542,38.0526
135,-75.4544,38.0536
136,-75.4545,38.0545
137,-75.4546,38.0554
138,-75.4548,38.0564
139,-75.4549,38.0574
140,-75.455,38.0583
141,-75.4552,38.0592
142,-75.4553,38.0602
143,-75.4555,38.0612
144,-75.4556,38.0621
145,-75.4557,38.063
146,-75.4558,38.064
147,-75.456,38.065
148,-75.4561,38.0659
149,-75.4562,38.0669
150,-75.4563,38.0678
151,-75.4564,38.0688
152,-75.4565,38.0698
153,-75.4567,38.0707
154,-75.4568,38.0716
155,-75.4569,38.0726
156,-75.457,38.0735
157,-75.4571,38.0745
158,-75.4572,38.0754
159,-75.4574,38.0764
160,-75.4574,38.0774
161,-75.4575,38.0783
162,-75.4576,38.0792
163,-75.4577,38.0802
164,-75.4578,38.0812
165,-75.4579,38.0822
166,-75.458,38.0831
167,-75.4581,38.0841
168,-75.4582,38.0851
169,-75.4583,38.086
170,-75.4584,38.086999999999996
171,-75.4586,38.088
172,-75.4587,38.0889
173,-75.4588,38.0899
174,-75.4589,38.0909
175,-75.4591,38.0919
176,-75.4592,38.0928
177,-75.4593,38.0938
178,-75.4595,38.0947
179,-75.4596,38.0957
180,-75.4598,38.0967
181,-75.4599,38.0976
182,-75.4601,38.0987
183,-75.4603,38.0996
184,-75.4604,38.1006
185,-75.4606,38.1016
186,-75.4608,38.1026
187,-75.4611,38.1035
188,-75.4613,38.1045
189,-75.4616,38.1055
190,-75.4619,38.1065
191,-75.4622,38.1075
192,-75.4625,38.1084
193,-75.4629,38.1094
194,-75.4633,38.1104
195,-75.4637,38.1113
196,-75.4642,38.1123
197,-75.4647,38.1132
198,-75.4652,38.1141
199,-75.4658,38.115
200,-75.4664,38.116
201,-75.467,38.1168
202,-75.4676,38.1177
203,-75.4684,38.1185
204,-75.4691,38.1194
205,-75.4698,38.1201
206,-75.4706,38.1209
207,-75.4714,38.1218
208,-75.4723,38.1225
209,-75.4732,38.1233
210,-75.4741,38.124
211,-75.4751,38.1247
212,-75.476,38.1255
213,-75.477,38.1261
214,-75.47800000000001,38.1268
215,-75.479,38.1275
216,-75.48,38.1282
217,-75.48100000000001,38.1288
218,-75.482,38.1295
219,-75.483,38.1302
220,-75.484,38.1309
221,-75.4849,38.1316
222,-75.486,38.1323
223,-75.487,38.133
224,-75.488,38.1337
225,-75.4889,38.1344
226,-75.4899,38.135
227,-75.4909,38.1358
228,-75.4919,38.1365
229,-75.4929,38.1372
230,-75.4938,38.1379
231,-75.4948,38.1386
232,-75.4958,38.1393
233,-75.4968,38.14
234,-75.4977,38.1407
235,-75.4988,38.1414
236,-75.4997,38.1421
237,-75.5007,38.1428
238,-75.5017,38.1435
239,-75.5027,38.1442
240,-75.5038,38.145
241,-75.5047,38.1457
242,-75.5058,38.1464
243,-75.5068,38.1471
244,-75.5078,38.1478
245,-75.5087,38.1485
246,-75.5097,38.1492
247,-75.5108,38.1499
248,-75.5118,38.1506
249,-75.5128,38.1513
250,-75.5138,38.152
251,-75.5149,38.1528
252,-75.5159,38.1535
253,-75.5169,38.1542
254,-75.5179,38.1549
255,-75.5189,38.1556
256,-75.52,38.1563
257,-75.521,38.157
258,-75.52199999999999,38.1577
259,-75.523,38.1584
260,-75.5241,38.1591
261,-75.5251,38.1598
262,-75.5261,38.1605
263,-75.5271,38.1612
264,-75.5282,38.1619
265,-75.5292,38.1626
266,-75.5302,38.1634
267,-75.5312,38.1641
268,-75.5323,38.1648
269,-75.5332,38.1655
270,-75.5343,38.1662
271,-75.5353,38.167
272,-75.5363,38.1677
273,-75.5373,38.1684
274,-75.5383,38.1691
275,-75.5393,38.1698
276,-75.5403,38.1706
277,-75.5413,38.1713
278,-75.5423,38.172
279,-75.5433,38.1728
280,-75.5443,38.1735
281,-75.5453,38.1742
282,-75.5463,38.175
283,-75.5473,38.1757
284,-75.5483,38.1765
285,-75.5493,38.1772
286,-75.5504,38.178000000000004
287,-75.5513,38.1787
288,-75.5524,38.1795
289,-75.5534,38.1802
290,-75.5543,38.181
291,-75.5553,38.1817
292,-75.5563,38.1824
293,-75.5573,38.1832
294,-75.5583,38.184
295,-75.5593,38.1847
296,-75.5603,38.1855
297,-75.5613,38.1862
298,-75.5623,38.1869
299,-75.5633,38.1877
300,-75.5643,38.1885
301,-75.5653,38.1892
302,-75.5662,38.1899
