,FMS_LON,FMS_LAT
0,-75.4624,37.9377
1,-75.4629,37.9372
2,-75.4633,37.9366
3,-75.4637,37.9361
4,-75.4641,37.9356
5,-75.4646,37.935
6,-75.465,37.9344
7,-75.4655,37.9338
8,-75.4659,37.9333
9,-75.4664,37.9327
10,-75.4668,37.9321
11,-75.4673,37.9316
12,-75.4678,37.931
13,-75.4683,37.9304
14,-75.4687,37.9298
15,-75.4692,37.9292
16,-75.4697,37.9286
17,-75.4702,37.928000000000004
18,-75.4707,37.9274
19,-75.4711,37.9267
20,-75.4716,37.9261
21,-75.4721,37.9255
22,-75.4726,37.9249
23,-75.4732,37.9242
24,-75.4737,37.9236
25,-75.4743,37.923
26,-75.4749,37.9224
27,-75.4755,37.9218
28,-75.4762,37.9212
29,-75.4769,37.9207
30,-75.4776,37.9201
31,-75.4784,37.9196
32,-75.4792,37.919000000000004
33,-75.48,37.9186
34,-75.4809,37.9181
35,-75.4818,37.9176
36,-75.4827,37.9172
37,-75.4837,37.9168
38,-75.4847,37.9164
39,-75.4857,37.9161
40,-75.4867,37.9158
41,-75.4877,37.9155
42,-75.4888,37.9152
43,-75.4899,37.915
44,-75.491,37.9148
45,-75.4921,37.9146
46,-75.4932,37.9144
47,-75.4944,37.9142
48,-75.4955,37.9141
49,-75.4967,37.914
50,-75.4978,37.9138
51,-75.499,37.9137
52,-75.5001,37.9136
53,-75.5013,37.9135
54,-75.5024,37.9134
55,-75.5036,37.9133
56,-75.5047,37.9131
57,-75.5059,37.913000000000004
58,-75.507,37.913000000000004
59,-75.5082,37.9128
60,-75.5094,37.9128
61,-75.5106,37.9126
62,-75.5118,37.9126
63,-75.513,37.9125
64,-75.5141,37.9124
65,-75.5153,37.9123
66,-75.5165,37.9122
67,-75.5177,37.9121
68,-75.5189,37.912
69,-75.5202,37.9119
70,-75.5214,37.9118
71,-75.5226,37.9116
72,-75.5238,37.9116
73,-75.5251,37.9115
74,-75.5263,37.9114
75,-75.5276,37.9113
76,-75.5288,37.9112
77,-75.5301,37.9111
78,-75.5314,37.911
79,-75.5326,37.9109
80,-75.53399999999999,37.9108
81,-75.5352,37.9107
82,-75.5365,37.9106
83,-75.5379,37.9106
84,-75.5391,37.9105
85,-75.5405,37.9104
86,-75.5418,37.9103
87,-75.5431,37.9102
88,-75.5444,37.9102
89,-75.5458,37.91
90,-75.5471,37.91
91,-75.5484,37.91
92,-75.5497,37.9099
93,-75.551,37.9099
94,-75.5524,37.9099
95,-75.5537,37.9099
96,-75.555,37.9097
97,-75.5563,37.9097
98,-75.5577,37.9097
99,-75.559,37.9095
100,-75.5603,37.9095
101,-75.5616,37.9095
102,-75.5629,37.9094
103,-75.5643,37.9094
104,-75.5656,37.9092
105,-75.5669,37.9092
106,-75.5683,37.9091
107,-75.5696,37.909
108,-75.5709,37.9089
109,-75.5722,37.9088
110,-75.5735,37.9088
111,-75.5748,37.9087
112,-75.5761,37.9086
113,-75.5774,37.9085
114,-75.5788,37.9084
115,-75.58,37.9083
116,-75.5813,37.9081
117,-75.5827,37.9081
118,-75.5839,37.908
119,-75.5853,37.9078
120,-75.5866,37.9077
121,-75.5878,37.9076
122,-75.5891,37.9075
123,-75.5904,37.9074
124,-75.5918,37.9073
125,-75.5929,37.9072
126,-75.5943,37.9071
127,-75.5956,37.907
128,-75.5969,37.9068
129,-75.5982,37.9067
130,-75.5995,37.9066
131,-75.6008,37.9064
132,-75.6021,37.9062
133,-75.6034,37.9061
134,-75.6047,37.906
135,-75.60600000000001,37.9058
136,-75.6073,37.9057
137,-75.6085,37.9056
138,-75.6098,37.9054
139,-75.6112,37.9053
