,FMS_LON,FMS_LAT
0,-75.4633,37.937
1,-75.4629,37.9376
2,-75.4625,37.9381
3,-75.4621,37.9387
4,-75.4616,37.9392
5,-75.4612,37.9398
6,-75.4608,37.9403
7,-75.4603,37.9409
8,-75.4599,37.9415
9,-75.4595,37.942
10,-75.4591,37.9425
11,-75.4586,37.9431
12,-75.4582,37.9437
13,-75.4577,37.9443
14,-75.4573,37.9449
15,-75.4569,37.9455
16,-75.4564,37.9461
17,-75.4559,37.9467
18,-75.4555,37.9473
19,-75.455,37.9479
20,-75.4545,37.9485
21,-75.454,37.9491
22,-75.4535,37.9497
23,-75.453,37.9504
24,-75.4525,37.951
25,-75.452,37.9517
26,-75.4515,37.9523
27,-75.45100000000001,37.953
28,-75.4505,37.9536
29,-75.45,37.9543
30,-75.4494,37.9549
31,-75.4489,37.9556
32,-75.4484,37.9563
33,-75.4479,37.9569
34,-75.4474,37.9576
35,-75.4469,37.9583
36,-75.4464,37.959
37,-75.4459,37.9597
38,-75.4454,37.9604
39,-75.4449,37.9611
40,-75.4444,37.9618
41,-75.4439,37.9626
42,-75.4433,37.9633
43,-75.4428,37.964
44,-75.4423,37.9648
45,-75.4418,37.9655
46,-75.4413,37.9663
47,-75.4408,37.967
48,-75.4404,37.9679
49,-75.4399,37.9686
50,-75.4395,37.9695
51,-75.4391,37.9703
52,-75.4387,37.9711
53,-75.4384,37.972
54,-75.4381,37.9728
55,-75.4378,37.9737
56,-75.4375,37.9746
57,-75.4373,37.9755
58,-75.437,37.9764
59,-75.4368,37.9773
60,-75.4367,37.9782
61,-75.4365,37.9791
62,-75.4363,37.98
63,-75.4363,37.9809
64,-75.4361,37.9819
65,-75.4361,37.9828
66,-75.4361,37.9837
67,-75.4361,37.9847
68,-75.4361,37.9856
69,-75.4361,37.9866
70,-75.4361,37.9875
71,-75.4363,37.9885
72,-75.4363,37.9894
73,-75.4365,37.9904
74,-75.4367,37.9913
75,-75.4368,37.9923
76,-75.437,37.9932
77,-75.4372,37.9941
78,-75.4374,37.995
79,-75.4377,37.9959
80,-75.4379,37.9969
81,-75.4381,37.9979
82,-75.4384,37.9988
83,-75.4386,37.9998
84,-75.4389,38.0007
85,-75.4391,38.0017
86,-75.4394,38.0026
87,-75.4397,38.0035
88,-75.44,38.0045
89,-75.4402,38.0054
90,-75.4405,38.0063
91,-75.4407,38.0073
92,-75.4409,38.0082
93,-75.4411,38.0092
94,-75.4414,38.0101
95,-75.4416,38.0111
96,-75.4418,38.012
97,-75.4421,38.013000000000005
98,-75.4423,38.0139
99,-75.4426,38.0149
100,-75.4429,38.0158
101,-75.4431,38.0168
102,-75.4434,38.0177
103,-75.4435,38.0186
104,-75.4438,38.0195
105,-75.4441,38.0205
106,-75.4444,38.0214
107,-75.4446,38.0224
108,-75.4448,38.0233
109,-75.4451,38.0242
110,-75.4453,38.0251
111,-75.4455,38.025999999999996
112,-75.4458,38.027
113,-75.446,38.0279
114,-75.4462,38.0288
115,-75.4463,38.0297
116,-75.4466,38.0307
117,-75.4468,38.0316
118,-75.4471,38.0325
119,-75.4473,38.0334
120,-75.4475,38.0343
121,-75.4478,38.0352
122,-75.44800000000001,38.0361
123,-75.4483,38.037
124,-75.4485,38.038000000000004
125,-75.4487,38.0389
126,-75.449,38.0398
