,FMS_LON,FMS_LAT
0,-75.4626,37.9378
1,-75.46300000000001,37.9373
2,-75.4635,37.9367
3,-75.4639,37.9362
4,-75.4644,37.9356
5,-75.4648,37.935
6,-75.4653,37.9345
7,-75.4658,37.9338
8,-75.4662,37.9333
9,-75.4667,37.9326
10,-75.4671,37.931999999999995
11,-75.4676,37.9314
12,-75.4681,37.9308
13,-75.4686,37.9302
14,-75.4691,37.9295
15,-75.4696,37.9289
16,-75.4701,37.9283
17,-75.4706,37.9276
18,-75.4711,37.927
19,-75.4716,37.9263
20,-75.4721,37.9257
21,-75.4726,37.925
22,-75.4732,37.9243
23,-75.4737,37.9237
24,-75.4743,37.923
25,-75.4748,37.9223
26,-75.4754,37.9216
27,-75.4759,37.9209
28,-75.4765,37.9202
29,-75.477,37.9195
30,-75.4776,37.9188
31,-75.4782,37.9181
32,-75.4788,37.9174
33,-75.4794,37.9166
34,-75.48,37.9159
35,-75.4807,37.9152
36,-75.4813,37.9146
37,-75.482,37.9138
38,-75.4828,37.9132
39,-75.4836,37.9126
40,-75.4845,37.912
41,-75.4853,37.9114
42,-75.4863,37.9109
43,-75.4872,37.9104
44,-75.4882,37.91
45,-75.4892,37.9096
46,-75.4903,37.9092
47,-75.4913,37.9089
48,-75.4924,37.9086
49,-75.4935,37.9084
50,-75.4947,37.9082
51,-75.4959,37.9081
52,-75.497,37.908
53,-75.4982,37.908
54,-75.4994,37.908
55,-75.5006,37.9081
56,-75.5018,37.9082
57,-75.503,37.9084
58,-75.5042,37.9087
59,-75.5053,37.909
60,-75.5065,37.9094
61,-75.5075,37.9098
62,-75.5086,37.9103
63,-75.5096,37.9108
64,-75.5107,37.9113
65,-75.5116,37.912
66,-75.5124,37.9127
67,-75.5133,37.9134
68,-75.514,37.9141
69,-75.5147,37.9149
70,-75.5153,37.9158
71,-75.516,37.9167
72,-75.5165,37.9175
73,-75.5169,37.9185
74,-75.5172,37.9194
75,-75.5175,37.9203
76,-75.5178,37.9212
77,-75.5179,37.9222
78,-75.518,37.9232
79,-75.518,37.9242
80,-75.518,37.9252
81,-75.5178,37.9262
82,-75.5178,37.9272
83,-75.5176,37.9282
84,-75.5176,37.929
85,-75.5174,37.9301
86,-75.5173,37.9311
87,-75.5171,37.9321
88,-75.5171,37.9331
89,-75.5169,37.9341
90,-75.5168,37.9351
91,-75.5167,37.9361
92,-75.5166,37.9369
93,-75.5164,37.938
94,-75.5163,37.939
95,-75.5162,37.9401
96,-75.5161,37.9411
97,-75.5159,37.9421
98,-75.5159,37.9432
99,-75.5157,37.9442
