,Longitude,Latitude
0,-118.0734112,34.6327135
1,-118.0734301,34.63273770000001
2,-118.07344590000001,34.6327518
3,-118.07347379999999,34.63277120000001
4,-118.07349520000001,34.6327826
5,-118.0735308,34.6327968
6,-118.0735564,34.6328041
7,-118.07359879999998,34.6328105
8,-118.07362959999999,34.6328123
9,-118.07368190000001,34.6328123
10,-118.0737229,34.632811
11,-118.0737953,34.6328072
12,-118.073856,34.632803499999994
13,-118.0739736,34.6327957
14,-118.0740723,34.632789200000005
15,-118.0742489,34.632776799999995
16,-118.0743874,34.6327671
17,-118.0746239,34.632752
18,-118.0748023,34.632740500000004
19,-118.0750977,34.6327224
20,-118.0753156,34.6327093
21,-118.07566809999999,34.632688200000004
22,-118.075924,34.6326727
23,-118.07633270000001,34.6326489
24,-118.07662590000001,34.6326331
25,-118.07709009999998,34.6326081
26,-118.07741999999999,34.6325896
27,-118.0779378,34.6325598
28,-118.07830349999999,34.6325395
29,-118.0788741,34.632506799999994
30,-118.0792749,34.63248370000001
31,-118.07989640000001,34.632448
32,-118.0803307,34.632423200000005
33,-118.08100230000001,34.63238629999999
34,-118.08146950000001,34.6323598
35,-118.0821886,34.6323176
36,-118.08268729999999,34.6322895
37,-118.083453,34.6322471
38,-118.08398259999998,34.632217499999996
39,-118.08479309999998,34.6321718
40,-118.08535249999998,34.6321408
41,-118.08620649999999,34.632093100000006
42,-118.0867946,34.6320592
43,-118.0876908,34.6320079
44,-118.08830590000001,34.6319737
45,-118.0892399,34.631923
46,-118.08987859999999,34.6318863
47,-118.09084240000001,34.6318277
48,-118.0914972,34.6317851
49,-118.09247959999999,34.631720200000004
50,-118.09314350000001,34.6316755
51,-118.09413529999999,34.6316081
52,-118.09480479999999,34.631563
53,-118.09580520000002,34.631496500000004
54,-118.09648119999999,34.6314526
55,-118.09749140000001,34.6313886
56,-118.0981732,34.631347
57,-118.0991932,34.6312875
58,-118.09988249999999,34.63124929999999
59,-118.1009138,34.631193599999996
60,-118.1016115,34.63115620000001
61,-118.1026554,34.631098
62,-118.10336059999999,34.631057500000004
63,-118.1044146,34.6309973
64,-118.10512659999998,34.6309574
65,-118.1061904,34.630899299999996
66,-118.106909,34.630861100000004
67,-118.10798229999999,34.6308059
68,-118.1087067,34.6307696
69,-118.1097882,34.6307156
70,-118.1105176,34.6306799
71,-118.1116055,34.6306292
72,-118.11233909999999,34.630598600000006
73,-118.11343490000002,34.6305617
74,-118.11417279999999,34.6305433
75,-118.1152748,34.630526700000004
76,-118.1160175,34.6305221
77,-118.1171269,34.6305256
78,-118.11787520000001,34.630533500000006
79,-118.11899059999999,34.6305528
80,-118.11974209999998,34.6305697
81,-118.1208615,34.6305982
82,-118.12161540000001,34.6306198
83,-118.12274040000001,34.6306554
84,-118.12349950000001,34.6306815
85,-118.1246341,34.6307258
86,-118.125401,34.6307597
87,-118.12654930000001,34.6308159
88,-118.12732690000001,34.6308594
89,-118.12849080000001,34.63093189999999
90,-118.1292781,34.6309878
91,-118.13045559999999,34.6310841
92,-118.1312507,34.631158299999996
93,-118.13243909999998,34.6312818
94,-118.13324159999999,34.6313738
95,-118.13444170000001,34.6315216
96,-118.1352524,34.6316281
97,-118.1364653,34.6317955
98,-118.13728459999999,34.631916100000005
99,-118.1385084,34.6321107
100,-118.13933300000001,34.6322546
101,-118.140561,34.6324898
102,-118.14138670000001,34.6326636
103,-118.14261370000001,34.6329429
104,-118.1434376,34.6331445
105,-118.14466100000001,34.6334635
106,-118.1454818,34.6336902
107,-118.1467004,34.634044700000004
108,-118.1475185,34.6342927
109,-118.14873349999999,34.6346761
110,-118.1495483,34.6349427
111,-118.15075870000001,34.6353509
112,-118.15157090000001,34.635633299999995
113,-118.15277759999998,34.6360652
114,-118.1535866,34.63636279999999
115,-118.1547882,34.636817799999996
116,-118.1555956,34.6371301
117,-118.1567963,34.6376039
118,-118.15760359999999,34.637927600000005
119,-118.1588048,34.6384169
120,-118.15961259999999,34.638750200000004
121,-118.16081509999998,34.6392499
122,-118.16162450000002,34.639587
123,-118.1628288,34.640092100000004
124,-118.16363770000001,34.6404338
125,-118.1648387,34.6409485
126,-118.16564369999999,34.641299700000005
127,-118.16683700000002,34.6418299
128,-118.1676372,34.6421902
129,-118.16882549999998,34.642733899999996
130,-118.1696233,34.643103700000005
131,-118.170809,34.6436611
132,-118.1716055,34.6440416
133,-118.1727906,34.644613299999996
134,-118.1735885,34.6450005
135,-118.17477990000002,34.645579999999995
136,-118.17558559999999,34.6459679
137,-118.176794,34.6465406
138,-118.17761399999999,34.6469204
139,-118.17884679999999,34.6474775
140,-118.17968400000001,34.6478461
141,-118.18094109999998,34.648387799999995
142,-118.181794,34.6487468
143,-118.18307390000001,34.649275200000005
144,-118.18394270000002,34.649623299999995
145,-118.1852482,34.6501259
146,-118.1861348,34.6504532
147,-118.187467,34.650924200000006
148,-118.18837179999998,34.651229
149,-118.18973000000001,34.6516667
150,-118.19065069999999,34.651951000000004
151,-118.19203049999999,34.652361299999995
152,-118.1929636,34.652631
153,-118.1943582,34.653028000000006
154,-118.1952996,34.6532921
155,-118.1967055,34.6536826
156,-118.19765509999999,34.6539423
157,-118.1990744,34.654321200000005
158,-118.2000328,34.654570899999996
159,-118.20146880000001,34.654930799999995
160,-118.2024399,34.6551672
161,-118.20389170000001,34.6555124
162,-118.2048719,34.6557407
163,-118.2063352,34.656078
164,-118.20732179999999,34.6563036
165,-118.208795,34.65663920000001
166,-118.20978799999999,34.65686470000001
167,-118.2112685,34.6571994
168,-118.21226680000001,34.6574249
169,-118.2137544,34.6577606
170,-118.21475579999999,34.657986799999996
171,-118.2162476,34.6583238
172,-118.2172523,34.6585515
173,-118.218749,34.6588898
174,-118.21975659999998,34.6591167
175,-118.22125729999999,34.6594542
176,-118.2222674,34.6596809
177,-118.22377209999999,34.660020200000005
178,-118.2247848,34.6602493
179,-118.2262924,34.660591700000005
180,-118.2273058,34.6608222
181,-118.2288129,34.661165999999994
182,-118.2298253,34.6613973
183,-118.2313322,34.6617415
184,-118.2323457,34.6619714
185,-118.23385320000001,34.662312
186,-118.2348662,34.66254
187,-118.2363707,34.6628774
188,-118.23738030000001,34.663103899999996
189,-118.2388794,34.6634398
190,-118.2398855,34.663663799999995
191,-118.241381,34.6639956
192,-118.24238559999999,34.664219
193,-118.2438775,34.664553399999996
194,-118.24487859999998,34.6647834
195,-118.2463628,34.6651351
196,-118.2473571,34.6653811
197,-118.2488295,34.6657627
198,-118.24981409999998,34.666030799999994
199,-118.2512705,34.6664489
200,-118.2522439,34.6667418
201,-118.25368429999999,34.6671924
202,-118.254648,34.6675057
203,-118.25607360000001,34.667987
204,-118.2570264,34.6683216
205,-118.2584348,34.6688354
206,-118.2593746,34.669191299999994
207,-118.2607623,34.6697381
208,-118.2619149,34.670211
209,-118.2628313,34.670599700000004
210,-118.2641854,34.6711969
211,-118.265528,34.6718174
212,-118.26619960000001,34.672138200000006
213,-118.26750919999999,34.6727871
214,-118.26859499999999,34.6733456
215,-118.26987690000001,34.674032700000005
216,-118.27051829999999,34.6743886
217,-118.2715612,34.6749864
218,-118.2727955,34.6757277
219,-118.27361129999998,34.676238399999995
220,-118.27480449999999,34.6770185
221,-118.2755933,34.6775563
222,-118.276746,34.6783766
223,-118.2776923,34.6790821
224,-118.27880049999999,34.679946799999996
225,-118.2795303,34.6805395
226,-118.28024479999999,34.6811394
227,-118.28129070000001,34.6820544
228,-118.28197970000001,34.682681200000005
229,-118.2829847,34.6836294
230,-118.28381189999999,34.684436100000006
231,-118.2847886,34.685412400000004
232,-118.285601,34.6862352
233,-118.2862497,34.6868961
234,-118.28689609999999,34.6875576
235,-118.2878612,34.6885505
236,-118.28850870000001,34.689220299999995
237,-118.2894707,34.6902209
238,-118.29043390000001,34.6912278
239,-118.29123670000001,34.6920705
240,-118.2920362,34.692913
241,-118.2925199,34.6934213
242,-118.29347849999999,34.6944258
243,-118.2941263,34.6951014
244,-118.29493290000002,34.695938700000006
245,-118.2959037,34.6969436
246,-118.29687820000001,34.69795
247,-118.2975313,34.6986246
248,-118.2985028,34.699628600000004
249,-118.2993155,34.7004716
250,-118.29980549999999,34.70097979999999
251,-118.30076979999998,34.7019818
252,-118.3015804,34.7028268
253,-118.3022279,34.7035039
254,-118.3031915,34.7045151
255,-118.3039968,34.705363899999995
256,-118.3047991,34.706213399999996
257,-118.30575790000002,34.7072333
258,-118.3065577,34.7080888
259,-118.3070385,34.7086059
260,-118.30798390000001,34.7096316
261,-118.3087741,34.710495200000004
262,-118.3097175,34.711529799999994
263,-118.31035220000001,34.7122242
264,-118.311144,34.7130849
265,-118.3117848,34.71377460000001
