,GGLON,GGLAT
0,-105.12628899999999,39.914177
1,-105.126015,39.914032
2,-105.12573200000001,39.913879
3,-105.12541999999999,39.913719
4,-105.125099,39.913548
5,-105.124748,39.913368
6,-105.12438999999999,39.913177000000005
7,-105.124016,39.912975
8,-105.12361100000001,39.912773
9,-105.123199,39.912556
10,-105.122772,39.912327000000005
11,-105.12233,39.912085999999995
12,-105.12186399999999,39.911846000000004
13,-105.121384,39.911598
14,-105.12088,39.911335
15,-105.120377,39.911064
16,-105.11985,39.910786
17,-105.119308,39.910503000000006
18,-105.118752,39.91021
19,-105.118179,39.909912
20,-105.11759199999999,39.909607
21,-105.116997,39.909286
22,-105.11637900000001,39.908970000000004
23,-105.115753,39.908642
24,-105.11511999999999,39.908302
25,-105.11446399999998,39.907959000000005
26,-105.1138,39.907612
27,-105.11312099999999,39.907261
28,-105.112427,39.906906
29,-105.111732,39.90654
30,-105.11103100000001,39.906166
31,-105.110321,39.905784999999995
32,-105.10961200000001,39.905398999999996
33,-105.10889399999999,39.90501
34,-105.108177,39.904617
35,-105.107452,39.904224
36,-105.10673500000001,39.903831
37,-105.10601799999999,39.903439
38,-105.10529299999999,39.903046
39,-105.104568,39.902657
40,-105.103851,39.902266999999995
41,-105.10313400000001,39.901875
42,-105.10241699999999,39.901482
43,-105.101707,39.901089
44,-105.100998,39.9007
45,-105.10028799999999,39.900307
46,-105.099579,39.899925
47,-105.098869,39.89954
48,-105.098152,39.899158
49,-105.097435,39.898769
50,-105.096718,39.898384
51,-105.09599299999999,39.897999
52,-105.09526100000001,39.897614000000004
53,-105.094528,39.897224
54,-105.09378799999999,39.896839
55,-105.093033,39.896454
56,-105.092285,39.896069
57,-105.091522,39.895683
58,-105.090767,39.895294
59,-105.09000400000001,39.894901000000004
60,-105.08923300000001,39.894505
61,-105.08845500000001,39.894112
62,-105.08766200000001,39.893715
63,-105.086868,39.893322
64,-105.08606,39.892928999999995
65,-105.08523600000001,39.892540000000004
66,-105.08441200000001,39.892143
67,-105.08358,39.891746999999995
68,-105.082741,39.891338
69,-105.081902,39.890926
70,-105.08106200000002,39.890503
71,-105.08023100000001,39.890068
72,-105.07939099999999,39.889621999999996
73,-105.07856000000001,39.88916
74,-105.077744,39.88868
75,-105.076935,39.88818
76,-105.07614099999999,39.887661
77,-105.075363,39.887122999999995
78,-105.0746,39.886578
79,-105.073853,39.886016999999995
80,-105.07311999999999,39.885436999999996
81,-105.07240300000001,39.88485
82,-105.071701,39.884251
83,-105.07100700000001,39.88364
84,-105.07033500000001,39.883018
85,-105.06967900000001,39.882381
86,-105.069046,39.881737
87,-105.068428,39.881081
88,-105.06781799999999,39.880417
89,-105.06721499999999,39.879749
90,-105.06662800000001,39.879078
91,-105.06603999999999,39.878395000000005
92,-105.065468,39.877712
93,-105.06489599999999,39.877022
94,-105.064323,39.876324
95,-105.063759,39.875622
96,-105.06318700000001,39.874916
97,-105.062614,39.874207
98,-105.06203500000001,39.873489
99,-105.061447,39.872768
100,-105.060852,39.872044
101,-105.060249,39.871315
102,-105.05963100000001,39.870579
103,-105.059013,39.869846
104,-105.05837199999999,39.86911
105,-105.057724,39.868373999999996
106,-105.05706799999999,39.867641
107,-105.05639599999999,39.866904999999996
108,-105.055702,39.866177
109,-105.055008,39.865448
110,-105.054298,39.864719
111,-105.05358100000001,39.863991
112,-105.052856,39.863258
113,-105.052116,39.86253
114,-105.051376,39.861796999999996
115,-105.05062099999999,39.861065
116,-105.049858,39.860329
117,-105.049095,39.859589
118,-105.048317,39.858849
119,-105.04753899999999,39.858101
120,-105.046761,39.857353
121,-105.045975,39.856598
122,-105.045189,39.855839
123,-105.044403,39.855072
124,-105.043617,39.854298
125,-105.042831,39.853512
126,-105.04205300000001,39.852717999999996
127,-105.04126699999999,39.851921000000004
128,-105.04048200000001,39.851116
129,-105.03969599999999,39.8503
130,-105.03891000000002,39.84948
131,-105.038124,39.848648
132,-105.037346,39.847809000000005
133,-105.03656000000001,39.846965999999995
134,-105.03578200000001,39.846115000000005
135,-105.035004,39.845261
136,-105.034225,39.844406
137,-105.03343999999998,39.843544
138,-105.03265400000001,39.842682
139,-105.03186000000001,39.841808
140,-105.031075,39.840939
141,-105.030289,39.840065
142,-105.02948799999999,39.839191
143,-105.028679,39.838328999999995
144,-105.027847,39.837475
145,-105.02699299999999,39.836628000000005
146,-105.026123,39.835793
147,-105.02523799999999,39.834965000000004
148,-105.024345,39.834148
149,-105.02343,39.833344
150,-105.02249099999999,39.832546
151,-105.02154499999999,39.831757
152,-105.020599,39.830975
153,-105.01963799999999,39.830196
154,-105.01866899999999,39.829426
155,-105.017693,39.828659
156,-105.01670800000001,39.8279
157,-105.015739,39.827137
158,-105.01476299999999,39.826374
159,-105.01379399999999,39.825611
160,-105.012833,39.824844
161,-105.011871,39.82407
162,-105.01091799999999,39.823299
163,-105.00997199999999,39.822525
164,-105.009026,39.821743
165,-105.008095,39.820961
166,-105.00715600000001,39.820175
167,-105.006226,39.819389
