,Longitude,Latitude
0,-95.1643885,29.617193
1,-95.164389,29.6171647
2,-95.16439040000002,29.6171044
3,-95.16439140000001,29.617051399999998
4,-95.16439179999999,29.6169518
5,-95.16439129999999,29.6168711
6,-95.1643899,29.616725899999995
7,-95.164388,29.6166125
8,-95.16438240000001,29.616417
9,-95.1643775,29.616270500000002
10,-95.1643686,29.6160272
11,-95.1643628,29.615848800000002
12,-95.164355,29.615557
13,-95.1643502,29.6153471
14,-95.16434240000001,29.6150087
15,-95.16433640000001,29.6147673
16,-95.16432540000001,29.614381800000004
17,-95.16431740000002,29.614109000000003
18,-95.1643052,29.6136765
19,-95.164298,29.613372899999998
20,-95.1642889,29.6128947
21,-95.1642827,29.612560700000003
22,-95.1642712,29.6120369
23,-95.16426120000001,29.611673
24,-95.1642446,29.611105300000002
25,-95.1642339,29.6107124
26,-95.1642201,29.6101018
27,-95.1642115,29.609680600000004
28,-95.1641978,29.6090276
29,-95.16418730000001,29.608578499999997
30,-95.1641708,29.6078843
31,-95.16416009999999,29.6074079
32,-95.1641446,29.6066733
33,-95.1641342,29.6061707
34,-95.1641178,29.6053973
35,-95.16410479999999,29.6048695
36,-95.1640833,29.604059399999997
37,-95.1640696,29.603507099999998
38,-95.1640516,29.602660399999998
39,-95.1640403,29.602084499999997
40,-95.16402430000001,29.601205
41,-95.16401409999999,29.600609000000002
42,-95.1640019,29.599700199999997
43,-95.1639957,29.599084700000002
44,-95.163986,29.598150699999998
45,-95.1639781,29.5975218
46,-95.16396230000001,29.596569800000005
47,-95.1639487,29.595930100000004
48,-95.163924,29.594963899999996
49,-95.1639042,29.594315899999998
50,-95.1638688,29.5933391
51,-95.163841,29.5926844
52,-95.16379470000001,29.5916977
53,-95.16376140000001,29.5910369
54,-95.1637087,29.5900412
55,-95.1636713,29.5893748
56,-95.16361059999998,29.5883715
57,-95.163567,29.587699699999998
58,-95.16350030000001,29.586686800000003
59,-95.1634562,29.5860083
60,-95.1633905,29.5849855
61,-95.1633467,29.5843001
62,-95.1632809,29.583266899999998
63,-95.16323659999999,29.5825745
64,-95.163169,29.581530199999996
65,-95.163123,29.580830100000004
66,-95.16305009999999,29.579773699999997
67,-95.1629985,29.579066100000002
68,-95.16291690000001,29.578000300000003
69,-95.16286099999999,29.5772864
70,-95.16277629999999,29.576211199999996
71,-95.1627177,29.575491200000002
72,-95.1626229,29.5744082
73,-95.1625528,29.5736845
74,-95.16243309999999,29.572597
75,-95.16234109999999,29.5718717
76,-95.1621823,29.5707843
77,-95.1620589,29.570061199999998
78,-95.16184399999999,29.568980199999995
79,-95.1616815,29.568262
80,-95.1614098,29.567187699999998
81,-95.1612097,29.5664749
82,-95.1608771,29.5654115
83,-95.16063309999998,29.5647065
84,-95.1602333,29.563657
85,-95.1599417,29.5629609
