,"LONGITUDE,","LATITUDE,"
0,-97.4,47.96333
1,-97.4,47.96333
2,-97.4,47.96333
3,-97.4,47.96167
4,-97.4,47.96
5,-97.40167,47.96
6,-97.40167,47.95833
7,-97.40167,47.95833
8,-97.40167,47.95833
9,-97.40167,47.95667
10,-97.40167,47.95667
11,-97.40167,47.955
12,-97.40167,47.955
13,-97.40167,47.955
14,-97.40167,47.95333
15,-97.40167,47.95167
16,-97.40167,47.95167
17,-97.40167,47.95167
18,-97.40167,47.95
19,-97.40167,47.94833
20,-97.40167,47.94833
21,-97.40167,47.94833
22,-97.40167,47.946670000000005
23,-97.40167,47.946670000000005
24,-97.40167,47.946670000000005
25,-97.40167,47.943329999999996
26,-97.40167,47.943329999999996
27,-97.40167,47.94167
28,-97.40167,47.94167
29,-97.40167,47.94167
30,-97.40167,47.94
31,-97.40333000000001,47.93833
32,-97.40333000000001,47.93833
33,-97.40333000000001,47.93667
34,-97.40333000000001,47.93667
35,-97.40333000000001,47.935
36,-97.40333000000001,47.935
37,-97.40333000000001,47.935
38,-97.40333000000001,47.93333
39,-97.405,47.93333
40,-97.405,47.931670000000004
41,-97.405,47.931670000000004
42,-97.405,47.93
43,-97.405,47.93
44,-97.405,47.928329999999995
45,-97.405,47.928329999999995
46,-97.40666999999999,47.92667
47,-97.40666999999999,47.925
48,-97.40666999999999,47.925
49,-97.40666999999999,47.925
50,-97.40666999999999,47.925
51,-97.40666999999999,47.92167
52,-97.40666999999999,47.92167
53,-97.40666999999999,47.91833
54,-97.40666999999999,47.91833
55,-97.40666999999999,47.91667
56,-97.40666999999999,47.915
57,-97.40666999999999,47.915
58,-97.40833,47.915
59,-97.40833,47.91333
60,-97.40833,47.91167
61,-97.40833,47.91167
62,-97.40833,47.91167
63,-97.40833,47.90833
64,-97.40833,47.90833
65,-97.40833,47.90833
66,-97.40833,47.90667
67,-97.40833,47.905
68,-97.40833,47.90333
69,-97.40833,47.90333
70,-97.40833,47.90167
71,-97.40833,47.9
72,-97.41,47.89833
73,-97.41,47.89833
74,-97.41,47.89833
75,-97.41,47.89667
76,-97.41,47.895
77,-97.41,47.895
78,-97.41,47.89333
79,-97.41,47.89167
80,-97.41,47.89167
81,-97.41167,47.89167
82,-97.41167,47.89167
83,-97.41167,47.888329999999996
84,-97.41167,47.88667
85,-97.41167,47.88667
86,-97.41167,47.88667
87,-97.41167,47.88667
88,-97.41167,47.88333
89,-97.41167,47.88333
90,-97.41333,47.88333
91,-97.41333,47.88
92,-97.41333,47.87833
93,-97.41333,47.87833
94,-97.41333,47.87833
95,-97.41333,47.875
96,-97.41333,47.875
97,-97.415,47.875
98,-97.415,47.873329999999996
99,-97.415,47.87167
100,-97.415,47.87
101,-97.415,47.87
102,-97.415,47.86833
103,-97.415,47.86667
104,-97.415,47.86667
105,-97.415,47.86667
106,-97.415,47.86333
107,-97.41667,47.86333
108,-97.41667,47.861670000000004
109,-97.41667,47.86
110,-97.41667,47.86
111,-97.41667,47.86
112,-97.41667,47.85667
113,-97.41667,47.85667
114,-97.41667,47.855
115,-97.41667,47.855
116,-97.41667,47.85333
117,-97.41667,47.85167
118,-97.41667,47.85167
119,-97.41667,47.85167
120,-97.41667,47.84833
121,-97.41833000000001,47.84833
122,-97.41833000000001,47.84833
123,-97.41833000000001,47.845
124,-97.41833000000001,47.845
125,-97.41833000000001,47.84333
126,-97.41833000000001,47.84333
127,-97.41833000000001,47.84167
128,-97.41833000000001,47.84
129,-97.41833000000001,47.83833
130,-97.41833000000001,47.83833
131,-97.42,47.83667
132,-97.42,47.835
133,-97.42,47.835
134,-97.42,47.835
135,-97.42,47.835
136,-97.42166999999999,47.83167
137,-97.42166999999999,47.83
138,-97.42166999999999,47.83
139,-97.42166999999999,47.82833
140,-97.42333,47.82833
141,-97.42333,47.82667
142,-97.42333,47.825
143,-97.425,47.825
144,-97.425,47.825
145,-97.42667,47.821670000000005
146,-97.42667,47.82
147,-97.42667,47.82
148,-97.42833,47.82
149,-97.42833,47.81667
150,-97.42833,47.81667
151,-97.43,47.81667
152,-97.43,47.81667
153,-97.43167,47.81333
154,-97.43167,47.81167
155,-97.43167,47.81
156,-97.43333,47.81
157,-97.435,47.80833
158,-97.435,47.80833
159,-97.43666999999999,47.80833
160,-97.43666999999999,47.805
161,-97.43833000000001,47.805
162,-97.43833000000001,47.803329999999995
163,-97.44,47.803329999999995
164,-97.44,47.803329999999995
165,-97.44,47.8
166,-97.44167,47.8
167,-97.44333,47.79833
168,-97.44333,47.79833
169,-97.445,47.79833
170,-97.445,47.795
171,-97.44667,47.795
172,-97.44667,47.79333
173,-97.44833,47.79167
174,-97.44833,47.79167
175,-97.45,47.79
176,-97.45,47.79
