,LONGITUDE,LATITUDE
0,-70.82033,43.077870000000004
1,-70.82033,43.077870000000004
2,-70.82167,43.07667
3,-70.82167,43.07667
4,-70.82,43.075
5,-70.82,43.07333
6,-70.81833,43.07333
7,-70.81833,43.071670000000005
8,-70.81833,43.071670000000005
9,-70.81667,43.071670000000005
10,-70.81667,43.07
11,-70.81667,43.07
12,-70.815,43.068329999999996
13,-70.815,43.068329999999996
14,-70.815,43.068329999999996
15,-70.81333000000001,43.06667
16,-70.81333000000001,43.06667
17,-70.81333000000001,43.065
18,-70.81166999999999,43.065
19,-70.81166999999999,43.06333
20,-70.81166999999999,43.06333
21,-70.81,43.06333
22,-70.81,43.06167
23,-70.81,43.06167
24,-70.80833,43.06
25,-70.80833,43.06
26,-70.80833,43.06
27,-70.80667,43.05833
28,-70.80667,43.05833
29,-70.80667,43.056670000000004
30,-70.805,43.056670000000004
31,-70.805,43.056670000000004
32,-70.805,43.055
33,-70.80333,43.055
34,-70.80333,43.055
35,-70.80333,43.053329999999995
36,-70.80167,43.053329999999995
37,-70.80167,43.05167
38,-70.80167,43.05167
39,-70.8,43.05167
40,-70.8,43.05
41,-70.8,43.05
42,-70.79833,43.04833
43,-70.79833,43.04833
44,-70.79833,43.04833
45,-70.79666999999999,43.04667
46,-70.79666999999999,43.04667
47,-70.79666999999999,43.045
48,-70.795,43.045
49,-70.795,43.04333
50,-70.79333000000001,43.04333
51,-70.79333000000001,43.04333
52,-70.79333000000001,43.04167
53,-70.79167,43.04167
54,-70.79167,43.04
55,-70.79167,43.04
56,-70.79,43.03833
57,-70.79,43.03833
58,-70.78833,43.03833
59,-70.78833,43.03667
60,-70.78833,43.03667
61,-70.78667,43.035
62,-70.78667,43.035
63,-70.785,43.03333
64,-70.785,43.03333
65,-70.78333,43.03167
66,-70.78333,43.03167
67,-70.78166999999999,43.03
68,-70.78166999999999,43.03
69,-70.78166999999999,43.02833
70,-70.78,43.02833
71,-70.78,43.02833
72,-70.77833000000001,43.02667
73,-70.77833000000001,43.02667
74,-70.77667,43.025
75,-70.77667,43.025
76,-70.775,43.02333
77,-70.775,43.02333
78,-70.77333,43.02167
79,-70.77333,43.02167
80,-70.77167,43.02
81,-70.77167,43.02
82,-70.77,43.01833
83,-70.77,43.01833
84,-70.76833,43.01667
85,-70.76833,43.01667
86,-70.76666999999999,43.015
87,-70.76666999999999,43.015
88,-70.765,43.013329999999996
89,-70.765,43.013329999999996
90,-70.76333000000001,43.01167
91,-70.76333000000001,43.01167
92,-70.76167,43.01
93,-70.76167,43.01
94,-70.76,43.00833
95,-70.76,43.00833
96,-70.75833,43.00667
97,-70.75833,43.00667
98,-70.75667,43.005
99,-70.75667,43.00333
100,-70.755,43.00333
