,"LONGITUDE,","LATITUDE,"
0,-95.16333,29.60333
1,-95.16333,29.601670000000002
2,-95.16333,29.601670000000002
3,-95.16333,29.6
4,-95.16333,29.6
5,-95.16333,29.598329999999997
6,-95.16333,29.598329999999997
7,-95.16333,29.598329999999997
8,-95.16333,29.59667
9,-95.16333,29.59667
10,-95.16333,29.595
11,-95.16333,29.595
12,-95.16333,29.593329999999998
13,-95.16333,29.593329999999998
14,-95.16333,29.593329999999998
15,-95.16333,29.59167
16,-95.16333,29.59167
17,-95.16333,29.59
18,-95.16333,29.59
19,-95.16333,29.58833
20,-95.16333,29.58833
21,-95.16333,29.58667
22,-95.16333,29.58667
23,-95.16333,29.58667
24,-95.16333,29.585
25,-95.16333,29.585
26,-95.16333,29.58333
27,-95.16333,29.58333
28,-95.16333,29.581670000000003
29,-95.16333,29.581670000000003
30,-95.16333,29.58
31,-95.16333,29.58
32,-95.16333,29.578329999999998
33,-95.16333,29.578329999999998
34,-95.16333,29.578329999999998
35,-95.16333,29.57667
36,-95.16333,29.57667
37,-95.16333,29.575
38,-95.16333,29.575
39,-95.16333,29.57333
40,-95.16333,29.57333
41,-95.16333,29.57167
42,-95.16333,29.57167
43,-95.16333,29.57
44,-95.16333,29.57
45,-95.16333,29.56833
46,-95.16333,29.56833
47,-95.16333,29.566670000000002
48,-95.16333,29.566670000000002
49,-95.16167,29.565
50,-95.16167,29.56333
51,-95.16167,29.56333
52,-95.16,29.56167
53,-95.16,29.56167
54,-95.16,29.56
55,-95.16,29.56
56,-95.15833,29.56
57,-95.15833,29.558329999999998
58,-95.15666999999999,29.558329999999998
59,-95.15666999999999,29.55667
60,-95.155,29.55667
61,-95.155,29.555
62,-95.15333000000001,29.555
63,-95.15333000000001,29.555
64,-95.15333000000001,29.55333
65,-95.15167,29.55333
66,-95.15,29.55167
67,-95.15,29.55167
68,-95.14833,29.55167
69,-95.14833,29.55
70,-95.14667,29.55
71,-95.14667,29.54833
72,-95.145,29.54833
73,-95.14333,29.54833
74,-95.14333,29.546670000000002
75,-95.14166999999999,29.546670000000002
76,-95.14166999999999,29.546670000000002
77,-95.14,29.545
78,-95.14,29.545
79,-95.13833000000001,29.543329999999997
80,-95.13833000000001,29.543329999999997
81,-95.13667,29.543329999999997
82,-95.135,29.54167
83,-95.135,29.54167
84,-95.13333,29.54167
85,-95.13333,29.54
86,-95.13167,29.54
87,-95.13,29.54
88,-95.13,29.54
89,-95.12833,29.53833
90,-95.12833,29.53833
91,-95.12666999999999,29.53833
92,-95.125,29.53667
93,-95.125,29.53667
94,-95.12333000000001,29.53667
95,-95.12333000000001,29.535
96,-95.12333000000001,29.535
97,-95.12167,29.535
98,-95.12,29.53333
99,-95.12,29.53333
100,-95.11833,29.53333
101,-95.11833,29.531670000000002
102,-95.11667,29.531670000000002
103,-95.11667,29.531670000000002
104,-95.115,29.53
105,-95.11333,29.53
106,-95.11333,29.53
107,-95.11166999999999,29.53
108,-95.11166999999999,29.52833
109,-95.11,29.52833
110,-95.11,29.526670000000003
111,-95.10833000000001,29.526670000000003
112,-95.10833000000001,29.526670000000003
113,-95.10667,29.525
114,-95.10667,29.525
115,-95.105,29.525
116,-95.10333,29.523329999999998
117,-95.10333,29.523329999999998
118,-95.10333,29.52167
119,-95.10167,29.52167
120,-95.10167,29.52
121,-95.1,29.52
122,-95.1,29.51833
123,-95.1,29.51833
124,-95.09833,29.51667
125,-95.09833,29.51667
126,-95.09833,29.515
127,-95.09666999999999,29.515
128,-95.09666999999999,29.51333
129,-95.09666999999999,29.51333
130,-95.09666999999999,29.511670000000002
131,-95.095,29.511670000000002
132,-95.095,29.51
133,-95.095,29.51
134,-95.095,29.508329999999997
135,-95.095,29.508329999999997
136,-95.095,29.50667
137,-95.095,29.505
138,-95.09333000000001,29.505
139,-95.09333000000001,29.50333
140,-95.09333000000001,29.50333
141,-95.09333000000001,29.50167
142,-95.09333000000001,29.5
143,-95.09333000000001,29.5
144,-95.09333000000001,29.49833
145,-95.09167,29.49833
146,-95.09167,29.49667
147,-95.09167,29.49667
148,-95.09167,29.495
149,-95.09167,29.49333
150,-95.09167,29.49333
151,-95.09167,29.491670000000003
152,-95.09167,29.491670000000003
153,-95.09167,29.49
154,-95.09167,29.488329999999998
155,-95.09167,29.488329999999998
156,-95.09167,29.48667
157,-95.09167,29.48667
158,-95.09167,29.485
159,-95.09,29.48333
160,-95.09167,29.48333
161,-95.09167,29.48167
162,-95.09167,29.48167
163,-95.09,29.48
164,-95.09,29.47833
165,-95.09,29.47833
166,-95.09,29.476670000000002
167,-95.09,29.476670000000002
168,-95.09,29.475
169,-95.09,29.473329999999997
170,-95.09,29.473329999999997
171,-95.09,29.47167
172,-95.09,29.47
173,-95.09,29.47
174,-95.09,29.468329999999998
175,-95.09,29.468329999999998
176,-95.09,29.46667
177,-95.09,29.465
178,-95.09,29.465
179,-95.09,29.46333
180,-95.09167,29.46333
181,-95.09167,29.46167
182,-95.09167,29.46
183,-95.09,29.46
184,-95.09167,29.45833
185,-95.09167,29.456670000000003
186,-95.09167,29.456670000000003
187,-95.09167,29.455
188,-95.09167,29.453329999999998
189,-95.09167,29.453329999999998
190,-95.09167,29.45167
191,-95.09167,29.45167
192,-95.09167,29.45
193,-95.09167,29.45
194,-95.09167,29.44833
195,-95.09167,29.44667
196,-95.09167,29.44667
197,-95.09167,29.445
198,-95.09167,29.44333
199,-95.09167,29.44333
200,-95.09167,29.441670000000002
201,-95.09167,29.44
202,-95.09167,29.44
203,-95.09167,29.43833
204,-95.09167,29.43833
205,-95.09167,29.43667
206,-95.09167,29.435
207,-95.09167,29.435
208,-95.09167,29.433329999999998
209,-95.09167,29.43167
210,-95.09167,29.43167
211,-95.09167,29.43
212,-95.09167,29.42833
213,-95.09167,29.42833
214,-95.09167,29.42667
215,-95.09167,29.42667
216,-95.09333000000001,29.425
217,-95.09333000000001,29.42333
218,-95.09333000000001,29.42333
219,-95.09333000000001,29.421670000000002
220,-95.09333000000001,29.421670000000002
221,-95.09333000000001,29.42
222,-95.09333000000001,29.418329999999997
223,-95.09333000000001,29.418329999999997
224,-95.09333000000001,29.41667
225,-95.09333000000001,29.415
226,-95.09333000000001,29.415
227,-95.09333000000001,29.41333
228,-95.09333000000001,29.41333
229,-95.095,29.41167
230,-95.095,29.41
231,-95.095,29.41
232,-95.095,29.40833
233,-95.095,29.406670000000002
234,-95.095,29.406670000000002
235,-95.095,29.405
236,-95.095,29.405
237,-95.095,29.40333
238,-95.095,29.401670000000003
239,-95.095,29.401670000000003
240,-95.095,29.4
241,-95.095,29.398329999999998
242,-95.095,29.398329999999998
243,-95.095,29.39667
244,-95.095,29.39667
245,-95.095,29.395
246,-95.095,29.39333
247,-95.095,29.39333
248,-95.09666999999999,29.39167
249,-95.09666999999999,29.39
250,-95.09666999999999,29.39
251,-95.09666999999999,29.38833
252,-95.09666999999999,29.38833
253,-95.09666999999999,29.386670000000002
254,-95.09666999999999,29.385
255,-95.09666999999999,29.385
256,-95.09666999999999,29.383329999999997
257,-95.09666999999999,29.383329999999997
258,-95.09666999999999,29.38167
259,-95.09833,29.38
260,-95.09833,29.38
261,-95.09833,29.37833
262,-95.09833,29.37833
263,-95.09833,29.37667
264,-95.1,29.375
265,-95.1,29.375
266,-95.1,29.37333
267,-95.10167,29.37333
268,-95.10167,29.37167
269,-95.10333,29.37167
270,-95.10333,29.37
271,-95.10333,29.37
272,-95.105,29.36833
273,-95.105,29.36833
274,-95.10667,29.366670000000003
275,-95.10667,29.366670000000003
276,-95.10833000000001,29.365
277,-95.11,29.365
278,-95.11,29.365
279,-95.11,29.363329999999998
280,-95.11166999999999,29.363329999999998
281,-95.11333,29.363329999999998
282,-95.115,29.36167
283,-95.115,29.36167
284,-95.11667,29.36167
285,-95.11833,29.36
286,-95.11833,29.36
287,-95.12,29.36
288,-95.12,29.36
289,-95.12167,29.35833
290,-95.12333000000001,29.35833
291,-95.12333000000001,29.35833
292,-95.125,29.35833
293,-95.12666999999999,29.35833
294,-95.12833,29.35667
295,-95.12833,29.35667
296,-95.13,29.35667
297,-95.13167,29.35667
298,-95.13167,29.355
299,-95.13333,29.355
300,-95.135,29.355
301,-95.135,29.355
302,-95.13667,29.35333
303,-95.13833000000001,29.35333
304,-95.13833000000001,29.35333
305,-95.14,29.35333
306,-95.14166999999999,29.35333
307,-95.14166999999999,29.351670000000002
308,-95.14333,29.351670000000002
309,-95.145,29.351670000000002
310,-95.14667,29.35
311,-95.14667,29.35
312,-95.14833,29.35
313,-95.15,29.35
314,-95.15,29.35
315,-95.15167,29.348329999999997
316,-95.15333000000001,29.348329999999997
317,-95.15333000000001,29.348329999999997
318,-95.155,29.348329999999997
319,-95.15666999999999,29.34667
320,-95.15833,29.34667
321,-95.15833,29.34667
322,-95.16,29.34667
323,-95.16167,29.345
324,-95.16333,29.345
325,-95.16333,29.345
326,-95.165,29.345
327,-95.16667,29.343329999999998
328,-95.16833000000001,29.343329999999998
329,-95.16833000000001,29.343329999999998
330,-95.17,29.343329999999998
331,-95.17166999999999,29.34167
332,-95.17333,29.34167
333,-95.17333,29.34167
334,-95.175,29.34167
335,-95.17667,29.34
336,-95.17833,29.34
337,-95.17833,29.34
338,-95.18,29.34
339,-95.18167,29.33833
340,-95.18333,29.33833
341,-95.18333,29.33833
342,-95.185,29.33833
343,-95.18666999999999,29.33833
344,-95.18833000000001,29.33667
345,-95.19,29.33667
346,-95.19,29.33667
