,GGLON,GGLAT
0,-96.1908,19.129
1,-96.1908,19.129
2,-96.1908,19.129
3,-96.1908,19.129
4,-96.1908,19.129
5,-96.1908,19.129
6,-96.1908,19.129
7,-96.1908,19.129
8,-96.1908,19.129
9,-96.1908,19.129
10,-96.1908,19.129
11,-96.1908,19.129
12,-96.1908,19.129
13,-96.1908,19.129
14,-96.1908,19.129
15,-96.1908,19.129
16,-96.1908,19.129
17,-96.1908,19.129
18,-96.1908,19.129
19,-96.1908,19.129
20,-96.1908,19.129
21,-96.1908,19.129
22,-96.1908,19.129
23,-96.1908,19.129
24,-96.1908,19.129
25,-96.1908,19.129
26,-96.1908,19.129
27,-96.1908,19.129
28,-96.1908,19.129
29,-96.1908,19.129
30,-96.1908,19.129
31,-96.1908,19.129
32,-96.1908,19.129
33,-96.1908,19.129
34,-96.1908,19.129
35,-96.1908,19.129
36,-96.1908,19.129
37,-96.1908,19.129
38,-96.1908,19.129
39,-96.1908,19.129
40,-96.1908,19.129
41,-96.1908,19.129
42,-96.1908,19.129
43,-96.1908,19.129
44,-96.1908,19.129
45,-96.1908,19.129
46,-96.1908,19.129
47,-96.1908,19.129
48,-96.1908,19.129
49,-96.1908,19.129
50,-96.1908,19.129
51,-96.1908,19.129
52,-96.1908,19.129
53,-96.1908,19.129
54,-96.1908,19.129
55,-96.1908,19.129
56,-96.1908,19.129
57,-96.1908,19.129
58,-96.1908,19.129
59,-96.1908,19.129
60,-96.1908,19.129
61,-96.1908,19.129
62,-96.1908,19.129
63,-96.1908,19.129
64,-96.1908,19.129
65,-96.1908,19.129
66,-96.1908,19.129
67,-96.1908,19.129
68,-96.1908,19.129
69,-96.1908,19.129
70,-96.1908,19.129
71,-96.1908,19.129
72,-96.1908,19.129
73,-96.1908,19.129
74,-96.1908,19.129
75,-96.1908,19.129
76,-96.1908,19.129
77,-96.1908,19.129
78,-96.1908,19.129
79,-96.1908,19.129
80,-96.1908,19.129
81,-96.1908,19.129
82,-96.1908,19.129
83,-96.1908,19.129
84,-96.1908,19.129
85,-96.1908,19.129
86,-96.1908,19.129
87,-96.1908,19.129
88,-96.1908,19.129
89,-96.1908,19.129
90,-96.1908,19.129
91,-96.1908,19.129
92,-96.1908,19.129
93,-96.1908,19.129
94,-96.1908,19.129
95,-96.1908,19.129
96,-96.1908,19.129
97,-96.1908,19.129
98,-96.1908,19.129
99,-96.1908,19.129
100,-96.1908,19.129
101,-96.1909,19.129
102,-96.1909,19.129
103,-96.1909,19.129
104,-96.1909,19.129
105,-96.1909,19.129
106,-96.1909,19.129
107,-96.1909,19.129
108,-96.1909,19.129
109,-96.1909,19.129
110,-96.1909,19.129
111,-96.1909,19.129
112,-96.1909,19.129
113,-96.1909,19.129
114,-96.1909,19.129
115,-96.1909,19.129
116,-96.1909,19.129
117,-96.1909,19.129
118,-96.1909,19.129
119,-96.1909,19.129
120,-96.1909,19.129
121,-96.1909,19.129
122,-96.1909,19.129
123,-96.1909,19.129
124,-96.1908,19.129
125,-96.1908,19.1291
126,-96.1908,19.1291
127,-96.1908,19.1292
128,-96.1908,19.1293
129,-96.1908,19.1294
130,-96.1908,19.1296
131,-96.1907,19.1297
132,-96.1907,19.1299
133,-96.1906,19.1301
134,-96.1906,19.1303
135,-96.1906,19.1305
136,-96.1905,19.1307
137,-96.1904,19.131
138,-96.1904,19.1313
139,-96.1903,19.1316
140,-96.1902,19.1319
141,-96.1902,19.1322
142,-96.1901,19.1325
143,-96.19,19.1329
144,-96.19,19.1333
145,-96.1899,19.1336
146,-96.1898,19.134
147,-96.1897,19.1344
148,-96.1896,19.1349
149,-96.1895,19.1353
150,-96.1895,19.1357
151,-96.1894,19.1362
152,-96.1893,19.1367
153,-96.1891,19.1372
154,-96.189,19.1377
155,-96.1889,19.1382
156,-96.1888,19.1387
157,-96.1887,19.1393
158,-96.1886,19.1398
159,-96.1885,19.1404
160,-96.1884,19.141
161,-96.1882,19.1416
162,-96.1881,19.1422
163,-96.188,19.1428
164,-96.1879,19.1434
165,-96.1878,19.144
166,-96.1877,19.1446
167,-96.1875,19.1452
168,-96.1874,19.1459
169,-96.1873,19.1465
170,-96.1872,19.1471
171,-96.1871,19.1477
172,-96.1869,19.1484
173,-96.1868,19.149
174,-96.1867,19.1496
175,-96.1866,19.1502
176,-96.1864,19.1509
177,-96.1863,19.1515
178,-96.1862,19.1521
179,-96.1861,19.1528
180,-96.1859,19.1534
181,-96.1858,19.154
182,-96.1857,19.1546
183,-96.1855,19.1553
184,-96.1854,19.1559
185,-96.1852,19.1565
186,-96.1851,19.1572
187,-96.185,19.1578
188,-96.1848,19.1584
189,-96.1847,19.1591
190,-96.1846,19.1597
191,-96.1844,19.1604
192,-96.1843,19.161
193,-96.1842,19.1617
194,-96.184,19.1623
195,-96.1839,19.163
196,-96.1838,19.1636
197,-96.1837,19.1643
198,-96.1835,19.1649
199,-96.1834,19.1656
200,-96.1833,19.1662
201,-96.1831,19.1669
202,-96.183,19.1676
203,-96.1829,19.1682
204,-96.1828,19.1689
205,-96.1826,19.1695
206,-96.1825,19.1702
207,-96.1824,19.1709
208,-96.1823,19.1715
209,-96.1822,19.1722
210,-96.1821,19.1729
211,-96.182,19.1736
212,-96.1819,19.1742
213,-96.1818,19.1749
214,-96.1817,19.1756
215,-96.1815,19.1763
216,-96.1814,19.177
217,-96.1813,19.1777
218,-96.1812,19.1784
219,-96.1811,19.1791
220,-96.181,19.1799
221,-96.1809,19.1806
222,-96.1808,19.1813
223,-96.1807,19.1821
224,-96.1806,19.1829
225,-96.1805,19.1836
226,-96.1805,19.1844
227,-96.1804,19.1852
228,-96.1803,19.186
229,-96.1802,19.1868
230,-96.1801,19.1876
231,-96.1801,19.1884
232,-96.18,19.1891
233,-96.1799,19.1899
234,-96.1798,19.1907
235,-96.1797,19.1916
236,-96.1797,19.1924
237,-96.1796,19.1932
238,-96.1796,19.194
239,-96.1795,19.1948
240,-96.1795,19.1956
241,-96.1794,19.1964
242,-96.1794,19.1972
243,-96.1794,19.1981
244,-96.1793,19.1989
245,-96.1793,19.1997
246,-96.1793,19.2005
247,-96.1793,19.2014
248,-96.1793,19.2022
249,-96.1792,19.2031
250,-96.1792,19.2039
251,-96.1792,19.2048
252,-96.1792,19.2056
253,-96.1792,19.2065
254,-96.1792,19.2074
255,-96.1791,19.2082
256,-96.1791,19.2091
257,-96.1791,19.21
258,-96.179,19.2109
259,-96.179,19.2117
260,-96.179,19.2126
261,-96.179,19.2135
262,-96.179,19.2144
263,-96.179,19.2153
264,-96.1789,19.2162
265,-96.1789,19.2171
266,-96.1789,19.2179
267,-96.1789,19.2188
268,-96.1789,19.2197
269,-96.1789,19.2206
270,-96.1788,19.2215
271,-96.1788,19.2224
272,-96.1788,19.2233
273,-96.1788,19.2242
274,-96.1788,19.2251
275,-96.1788,19.226
276,-96.1788,19.2269
277,-96.1788,19.2277
278,-96.1789,19.2286
279,-96.1789,19.2295
280,-96.1789,19.2304
281,-96.1789,19.2313
282,-96.1789,19.2322
283,-96.1789,19.2331
284,-96.1789,19.2341
285,-96.1789,19.235
286,-96.1789,19.2359
287,-96.1789,19.2368
288,-96.1789,19.2377
289,-96.1789,19.2386
290,-96.1788,19.2395
291,-96.1788,19.2404
292,-96.1788,19.2413
293,-96.1788,19.2423
294,-96.1787,19.2432
295,-96.1786,19.2441
296,-96.1784,19.245
297,-96.1782,19.2459
298,-96.178,19.2468
299,-96.1777,19.2477
300,-96.1774,19.2486
301,-96.1771,19.2494
302,-96.1767,19.2503
303,-96.1762,19.2511
304,-96.1758,19.2519
305,-96.1752,19.2526
306,-96.1747,19.2534
307,-96.1741,19.2541
308,-96.1735,19.2548
309,-96.1728,19.2554
310,-96.1721,19.2561
311,-96.1714,19.2567
312,-96.1707,19.2573
313,-96.1699,19.2578
314,-96.1691,19.2584
315,-96.1683,19.2589
316,-96.1675,19.2593
317,-96.1666,19.2598
318,-96.1658,19.2602
319,-96.1649,19.2606
320,-96.164,19.2609
321,-96.1631,19.2612
322,-96.1622,19.2615
323,-96.1613,19.2618
324,-96.1604,19.2621
325,-96.1595,19.2623
326,-96.1586,19.2625
327,-96.1577,19.2627
328,-96.1567,19.2629
329,-96.1558,19.263
330,-96.1549,19.2632
331,-96.154,19.2633
332,-96.153,19.2634
333,-96.1521,19.2634
334,-96.1512,19.2635
335,-96.1502,19.2635
336,-96.1493,19.2635
337,-96.1484,19.2634
338,-96.1475,19.2633
339,-96.1465,19.2633
340,-96.1456,19.2631
341,-96.1447,19.263
342,-96.1438,19.2628
343,-96.1429,19.2626
344,-96.142,19.2624
345,-96.1411,19.2621
346,-96.1402,19.2619
347,-96.1394,19.2615
348,-96.1385,19.2612
349,-96.1377,19.2608
350,-96.1369,19.2604
351,-96.1361,19.26
352,-96.1353,19.2595
353,-96.1346,19.2591
354,-96.1338,19.2586
355,-96.1331,19.258
356,-96.1324,19.2575
357,-96.1317,19.2569
358,-96.1311,19.2563
359,-96.1304,19.2557
360,-96.1298,19.2551
361,-96.1292,19.2544
362,-96.1286,19.2537
363,-96.1281,19.253
364,-96.1276,19.2523
365,-96.1271,19.2516
366,-96.1266,19.2508
367,-96.1262,19.25
368,-96.1258,19.2492
369,-96.1254,19.2484
370,-96.1251,19.2476
371,-96.1249,19.2467
372,-96.1246,19.2459
373,-96.1244,19.245
374,-96.1242,19.2441
375,-96.1241,19.2432
376,-96.124,19.2423
377,-96.124,19.2414
378,-96.124,19.2405
379,-96.124,19.2396
380,-96.1241,19.2386
381,-96.1242,19.2377
382,-96.1243,19.2368
383,-96.1245,19.2359
384,-96.1247,19.235
385,-96.1249,19.2341
386,-96.1252,19.2331
387,-96.1255,19.2322
388,-96.1258,19.2313
389,-96.1262,19.2305
390,-96.1266,19.2296
391,-96.1271,19.2287
392,-96.1275,19.2279
393,-96.128,19.227
394,-96.1285,19.2262
395,-96.129,19.2253
396,-96.1295,19.2245
397,-96.13,19.2236
398,-96.1305,19.2228
399,-96.131,19.2219
400,-96.1314,19.221
401,-96.1319,19.2202
402,-96.1324,19.2193
403,-96.1329,19.2184
404,-96.1334,19.2176
405,-96.1339,19.2167
406,-96.1344,19.2158
407,-96.1348,19.215
408,-96.1353,19.2141
409,-96.1358,19.2132
410,-96.1363,19.2123
411,-96.1368,19.2114
412,-96.1373,19.2106
413,-96.1378,19.2097
414,-96.1383,19.2088
415,-96.1388,19.2079
416,-96.1392,19.207
417,-96.1397,19.2061
418,-96.1402,19.2052
419,-96.1406,19.2042
420,-96.1411,19.2033
421,-96.1416,19.2024
422,-96.1421,19.2015
423,-96.1426,19.2006
424,-96.143,19.1997
425,-96.1435,19.1988
426,-96.144,19.1978
427,-96.1445,19.1969
428,-96.145,19.196
429,-96.1454,19.1951
430,-96.1459,19.1941
431,-96.1464,19.1932
432,-96.1469,19.1923
433,-96.1474,19.1914
434,-96.1479,19.1904
435,-96.1484,19.1895
436,-96.1488,19.1886
437,-96.1493,19.1876
438,-96.1498,19.1867
439,-96.1503,19.1858
440,-96.1508,19.1849
441,-96.1513,19.1839
442,-96.1518,19.183
443,-96.1523,19.1821
444,-96.1529,19.1812
445,-96.1534,19.1803
446,-96.154,19.1794
447,-96.1545,19.1785
448,-96.1551,19.1776
449,-96.1556,19.1767
450,-96.1562,19.1758
451,-96.1567,19.1749
452,-96.1573,19.174
453,-96.1579,19.1731
454,-96.1584,19.1722
455,-96.159,19.1713
456,-96.1596,19.1704
457,-96.1602,19.1695
458,-96.1607,19.1686
459,-96.1613,19.1677
460,-96.1619,19.1668
461,-96.1624,19.1659
462,-96.163,19.165
463,-96.1635,19.1641
464,-96.1641,19.1632
465,-96.1646,19.1623
466,-96.1652,19.1614
467,-96.1657,19.1605
468,-96.1662,19.1596
469,-96.1668,19.1587
470,-96.1673,19.1578
471,-96.1678,19.1569
472,-96.1684,19.156
473,-96.1689,19.1551
474,-96.1694,19.1542
475,-96.1699,19.1533
476,-96.1704,19.1524
477,-96.171,19.1515
478,-96.1715,19.1507
479,-96.172,19.1498
480,-96.1725,19.1489
481,-96.173,19.148
482,-96.1735,19.1471
483,-96.174,19.1463
484,-96.1746,19.1454
485,-96.1751,19.1445
486,-96.1756,19.1437
487,-96.1761,19.1428
488,-96.1766,19.1419
489,-96.177,19.1411
490,-96.1775,19.1402
491,-96.178,19.1393
492,-96.1784,19.1384
493,-96.1789,19.1375
494,-96.1793,19.1366
495,-96.1796,19.1357
496,-96.18,19.1348
497,-96.1803,19.1339
498,-96.1806,19.133
499,-96.1809,19.1321
500,-96.1812,19.1311
501,-96.1814,19.1302
502,-96.1817,19.1293
503,-96.1819,19.1283
504,-96.1821,19.1274
505,-96.1824,19.1264
506,-96.1826,19.1255
507,-96.1828,19.1246
508,-96.183,19.1236
509,-96.1831,19.1227
510,-96.1833,19.1217
511,-96.1835,19.1208
512,-96.1837,19.1198
513,-96.1839,19.1189
514,-96.184,19.118
515,-96.1842,19.117
516,-96.1844,19.1161
517,-96.1846,19.1151
518,-96.1848,19.1142
519,-96.185,19.1133
520,-96.1852,19.1123
521,-96.1854,19.1114
522,-96.1857,19.1105
523,-96.1859,19.1095
524,-96.1861,19.1086
525,-96.1864,19.1077
526,-96.1866,19.1068
527,-96.1868,19.1058
528,-96.1871,19.1049
529,-96.1873,19.104
530,-96.1876,19.1031
531,-96.1878,19.1021
532,-96.1881,19.1012
533,-96.1883,19.1003
534,-96.1886,19.0993
535,-96.1888,19.0984
536,-96.1891,19.0975
537,-96.1893,19.0966
538,-96.1896,19.0956
539,-96.1898,19.0947
540,-96.19,19.0938
541,-96.1903,19.0928
542,-96.1905,19.0919
543,-96.1907,19.091
544,-96.1909,19.09
545,-96.1911,19.0891
546,-96.1914,19.0882
547,-96.1916,19.0872
548,-96.1918,19.0863
549,-96.192,19.0853
550,-96.1922,19.0844
551,-96.1924,19.0835
552,-96.1926,19.0825
553,-96.1928,19.0816
554,-96.193,19.0806
555,-96.1931,19.0797
556,-96.1933,19.0788
557,-96.1935,19.0778
558,-96.1937,19.0769
559,-96.1939,19.0759
560,-96.194,19.075
561,-96.1942,19.074
562,-96.1944,19.0731
563,-96.1946,19.0722
564,-96.1948,19.0712
565,-96.1949,19.0703
566,-96.1951,19.0693
567,-96.1953,19.0684
568,-96.1955,19.0675
569,-96.1956,19.0665
570,-96.1958,19.0656
571,-96.196,19.0646
572,-96.1962,19.0637
573,-96.1964,19.0627
574,-96.1965,19.0618
575,-96.1967,19.0609
576,-96.1969,19.0599
577,-96.1971,19.059
578,-96.1973,19.058
579,-96.1974,19.0571
580,-96.1976,19.0561
581,-96.1978,19.0552
582,-96.198,19.0543
583,-96.1982,19.0533
584,-96.1984,19.0524
585,-96.1986,19.0514
586,-96.1988,19.0505
587,-96.199,19.0495
588,-96.1992,19.0486
589,-96.1994,19.0476
590,-96.1996,19.0467
591,-96.1999,19.0458
592,-96.2001,19.0448
593,-96.2003,19.0439
594,-96.2005,19.0429
595,-96.2007,19.042
596,-96.2009,19.041
597,-96.2011,19.0401
598,-96.2013,19.0391
599,-96.2016,19.0382
600,-96.2018,19.0373
601,-96.202,19.0363
602,-96.2022,19.0354
603,-96.2025,19.0344
604,-96.2027,19.0335
605,-96.203,19.0326
606,-96.2032,19.0316
607,-96.2035,19.0307
608,-96.2038,19.0297
609,-96.204,19.0288
610,-96.2043,19.0279
611,-96.2046,19.0269
612,-96.2049,19.026
613,-96.2052,19.0251
614,-96.2055,19.0242
615,-96.2058,19.0232
616,-96.2061,19.0223
617,-96.2064,19.0214
618,-96.2067,19.0205
619,-96.2071,19.0195
620,-96.2074,19.0186
621,-96.2077,19.0177
622,-96.208,19.0168
623,-96.2083,19.0158
624,-96.2086,19.0149
625,-96.209,19.014
626,-96.2093,19.0131
627,-96.2096,19.0122
628,-96.2099,19.0113
629,-96.2103,19.0103
630,-96.2106,19.0094
631,-96.2109,19.0085
632,-96.2113,19.0076
633,-96.2116,19.0067
634,-96.2119,19.0058
