,GGLON,GGLAT
0,-96.1904,19.1309
1,-96.1905,19.1308
2,-96.1905,19.1308
3,-96.1905,19.1307
4,-96.1905,19.1306
5,-96.1905,19.1305
6,-96.1906,19.1304
7,-96.1906,19.1303
8,-96.1906,19.1303
9,-96.1906,19.1302
10,-96.1906,19.1301
11,-96.1906,19.13
12,-96.1906,19.13
13,-96.1907,19.1299
14,-96.1907,19.1298
15,-96.1907,19.1298
16,-96.1907,19.1297
17,-96.1907,19.1297
18,-96.1907,19.1296
19,-96.1907,19.1296
20,-96.1907,19.1295
21,-96.1907,19.1294
22,-96.1907,19.1294
23,-96.1907,19.1293
24,-96.1907,19.1293
25,-96.1907,19.1293
26,-96.1906,19.1292
27,-96.1906,19.1292
28,-96.1906,19.1291
29,-96.1906,19.1291
30,-96.1905,19.1291
31,-96.1905,19.129
32,-96.1905,19.129
33,-96.1905,19.1289
34,-96.1905,19.1289
35,-96.1905,19.1288
36,-96.1905,19.1288
37,-96.1905,19.1288
38,-96.1905,19.1287
39,-96.1905,19.1287
40,-96.1906,19.1286
41,-96.1906,19.1286
42,-96.1906,19.1286
43,-96.1907,19.1286
44,-96.1907,19.1286
45,-96.1908,19.1286
46,-96.1908,19.1286
47,-96.1908,19.1286
48,-96.1909,19.1286
49,-96.1909,19.1286
50,-96.1909,19.1287
51,-96.1909,19.1287
52,-96.1909,19.1287
53,-96.1909,19.1288
54,-96.1909,19.1288
55,-96.1909,19.1289
56,-96.1909,19.1289
57,-96.1909,19.1289
58,-96.1909,19.129
59,-96.1909,19.129
60,-96.1909,19.129
61,-96.1908,19.1291
62,-96.1908,19.1291
63,-96.1908,19.1291
64,-96.1908,19.1292
65,-96.1908,19.1292
66,-96.1908,19.1292
67,-96.1908,19.1292
68,-96.1908,19.1292
69,-96.1908,19.1292
70,-96.1908,19.1292
71,-96.1908,19.1292
72,-96.1908,19.1292
73,-96.1908,19.1292
74,-96.1908,19.1292
75,-96.1908,19.1292
76,-96.1908,19.1292
77,-96.1908,19.1292
78,-96.1908,19.1292
79,-96.1908,19.1292
80,-96.1908,19.1292
81,-96.1908,19.1292
82,-96.1908,19.1292
83,-96.1908,19.1292
84,-96.1908,19.1292
85,-96.1908,19.1292
86,-96.1908,19.1292
87,-96.1908,19.1292
88,-96.1908,19.1292
89,-96.1908,19.1292
90,-96.1908,19.1292
91,-96.1908,19.1292
92,-96.1908,19.1292
93,-96.1908,19.1292
94,-96.1908,19.1292
95,-96.1908,19.1292
96,-96.1908,19.1292
97,-96.1908,19.1292
98,-96.1908,19.1292
99,-96.1908,19.1292
