, FMS_LON, FMS_LAT
0,-105.116577,39.909046000000004
1,-105.117249,39.909431
2,-105.117958,39.909801
3,-105.118698,39.910183
4,-105.119431,39.910568
5,-105.12017800000001,39.91095
6,-105.120934,39.911335
7,-105.12168899999999,39.911736
8,-105.122475,39.912128
9,-105.123253,39.912548
10,-105.12404599999999,39.912949
11,-105.12483200000001,39.913368
12,-105.12559499999999,39.913765000000005
13,-105.126419,39.914192
14,-105.12722,39.914551
15,-105.127991,39.914993
16,-105.128845,39.915401
17,-105.12963899999998,39.915764
18,-105.130447,39.916187
19,-105.131271,39.916588
20,-105.13211799999999,39.916985
21,-105.13288899999999,39.917412
22,-105.133743,39.917823999999996
23,-105.134598,39.918274
24,-105.13546000000001,39.918701
25,-105.13633,39.919159
26,-105.137207,39.919594000000004
27,-105.138123,39.920033000000004
28,-105.138977,39.920506
29,-105.139847,39.92099
30,-105.140701,39.921448
31,-105.14155600000001,39.921917
32,-105.142349,39.922432
33,-105.143204,39.922973999999996
34,-105.14398200000001,39.9235
35,-105.144821,39.924038
36,-105.14560700000001,39.924572
37,-105.14638500000001,39.92514
38,-105.147232,39.92572
39,-105.14798700000001,39.926319
40,-105.148781,39.926926
41,-105.14953600000001,39.927555
42,-105.15030700000001,39.928185
43,-105.15103899999998,39.928852
44,-105.151772,39.929501
45,-105.15251200000002,39.930176
46,-105.15321399999999,39.930908
47,-105.153847,39.931633000000005
48,-105.154526,39.93235
49,-105.15518999999999,39.933083
50,-105.155777,39.933807
51,-105.15637199999999,39.934608000000004
52,-105.156921,39.935394
53,-105.157509,39.93618
54,-105.15806599999999,39.937003999999995
55,-105.15858500000002,39.937794
56,-105.159058,39.938648
57,-105.15958400000001,39.939507
58,-105.16005700000001,39.940360999999996
59,-105.16048400000001,39.941216
60,-105.160873,39.942078
61,-105.161217,39.943020000000004
62,-105.161575,39.943897
63,-105.16190300000001,39.944824
64,-105.16219299999999,39.945766
65,-105.162415,39.946709000000006
66,-105.162659,39.947639
67,-105.16288,39.948601000000004
68,-105.163063,39.949585
69,-105.16323100000001,39.95055
70,-105.16334499999999,39.951546
71,-105.163513,39.952521999999995
72,-105.16358899999999,39.953503000000005
73,-105.16371200000002,39.954514
74,-105.163795,39.955517
75,-105.163925,39.956520000000005
76,-105.164047,39.957512
77,-105.164162,39.958504
78,-105.16428400000001,39.959538
79,-105.164406,39.960552
80,-105.164528,39.96159
81,-105.164597,39.962654
82,-105.16475700000001,39.963696
83,-105.164841,39.964745
84,-105.164902,39.965767
85,-105.165062,39.96685
86,-105.16511499999999,39.967903
87,-105.165268,39.968967
88,-105.165329,39.970055
89,-105.165421,39.971149
90,-105.16555,39.972206
91,-105.165627,39.973289
92,-105.165733,39.974373
93,-105.165756,39.975441
94,-105.16590900000001,39.97654
95,-105.16597,39.977638
96,-105.166122,39.978729
97,-105.166199,39.979832
98,-105.166283,39.980934000000005
99,-105.166481,39.982033
100,-105.16662600000001,39.983146999999995
101,-105.166794,39.984221999999995
102,-105.16701499999999,39.985325
103,-105.16721299999999,39.986427
104,-105.167404,39.987507
105,-105.16761799999999,39.988605
106,-105.16788500000001,39.989697
107,-105.16811399999999,39.990798999999996
108,-105.16832,39.991904999999996
109,-105.16857900000001,39.992985
110,-105.168777,39.994099
111,-105.16905200000001,39.995209
112,-105.16928899999999,39.996292
113,-105.16947900000001,39.997345
