,GGLON,GGLAT
0,-105.102966,39.901913
1,-105.10313400000001,39.902004
2,-105.103325,39.902107
3,-105.103531,39.902221999999995
4,-105.10376000000001,39.90234
5,-105.104004,39.90247
6,-105.10426299999999,39.902607
7,-105.104546,39.90276
8,-105.10484299999999,39.902912
9,-105.10516399999999,39.903076
10,-105.105499,39.903252
11,-105.105843,39.903439
12,-105.106209,39.903628999999995
13,-105.10659799999999,39.903824
14,-105.106995,39.904034
15,-105.10741399999999,39.904255
16,-105.107841,39.90448
17,-105.10828400000001,39.904716
18,-105.10874199999999,39.904961
19,-105.109222,39.905205
20,-105.109711,39.905464
21,-105.11021399999998,39.905731
22,-105.11073300000001,39.906002
23,-105.111267,39.906281
24,-105.11180900000001,39.906566999999995
25,-105.112366,39.906857
26,-105.11293799999999,39.907158
27,-105.113525,39.907463
28,-105.11412,39.907776
29,-105.114731,39.9081
30,-105.115356,39.908424
31,-105.11599,39.90876
32,-105.11663100000001,39.909103
33,-105.117294,39.909447
34,-105.117958,39.909801
35,-105.118637,39.91016
36,-105.119331,39.910522
37,-105.120033,39.910889000000005
38,-105.12075,39.911255
39,-105.12146000000001,39.911633
40,-105.12217700000001,39.912014
41,-105.122902,39.912399
42,-105.12361899999999,39.912788
43,-105.124352,39.913177000000005
44,-105.12508400000002,39.91357
45,-105.125832,39.913963
46,-105.12658700000001,39.914359999999995
47,-105.12733500000002,39.914761
48,-105.128098,39.915165
49,-105.12886,39.915569
50,-105.129631,39.915977000000005
51,-105.130402,39.916389
52,-105.13118700000001,39.916801
53,-105.131973,39.91721
54,-105.13276699999999,39.917621999999994
55,-105.13356,39.918037
56,-105.13436100000001,39.918457000000004
57,-105.13517,39.91888
58,-105.135979,39.919304
59,-105.13679499999999,39.919734999999996
60,-105.137611,39.920173999999996
61,-105.138428,39.92062
62,-105.139252,39.92107
63,-105.140068,39.921532
64,-105.1409,39.921997
65,-105.141747,39.922466
66,-105.14259299999999,39.922939
67,-105.14344799999999,39.923415999999996
68,-105.144318,39.923897
69,-105.14518000000001,39.924389
70,-105.14605700000001,39.924881
71,-105.146942,39.925377000000005
72,-105.14783500000001,39.925872999999996
73,-105.148743,39.926369
74,-105.149651,39.926868
75,-105.150566,39.927376
76,-105.15148899999998,39.927890999999995
77,-105.15241200000001,39.92841
78,-105.15335800000001,39.928913
79,-105.15432,39.929404999999996
80,-105.15531899999999,39.929871
81,-105.156342,39.930309
82,-105.157394,39.930717
83,-105.158478,39.931095
84,-105.15958400000001,39.931435
85,-105.160721,39.931728
86,-105.161873,39.931979999999996
87,-105.163055,39.932190000000006
88,-105.16423799999998,39.93235
89,-105.16543600000001,39.932468
90,-105.166641,39.932536999999996
91,-105.167854,39.932564
92,-105.169067,39.932549
93,-105.17028,39.93248
94,-105.17148600000002,39.932369
95,-105.172684,39.932209
96,-105.173874,39.932010999999996
97,-105.17505600000001,39.931767
98,-105.176224,39.931477
99,-105.177376,39.931145
100,-105.178505,39.930766999999996
101,-105.17961100000001,39.930344
102,-105.180695,39.92989
103,-105.18176299999999,39.929394
104,-105.18279299999999,39.928864000000004
105,-105.183792,39.928290999999994
106,-105.18476100000001,39.927681
107,-105.18569199999999,39.927036
108,-105.18659199999999,39.926357
109,-105.18743899999998,39.925647999999995
110,-105.188248,39.924908
111,-105.18901799999999,39.924137
112,-105.18973500000001,39.923344
113,-105.190399,39.922523
114,-105.191048,39.921692
115,-105.191658,39.920849
116,-105.19223799999999,39.919987
117,-105.192764,39.919102
118,-105.193253,39.918201
119,-105.19368,39.917282
120,-105.194061,39.916348
121,-105.194374,39.915397999999996
122,-105.194626,39.914433
123,-105.19481699999999,39.91346
124,-105.194946,39.912483
125,-105.19502299999999,39.911503
126,-105.195053,39.910522
127,-105.19503,39.909538
128,-105.19496200000002,39.908561999999996
129,-105.194847,39.907585
130,-105.19468700000002,39.906612
131,-105.194473,39.905646999999995
132,-105.19421399999999,39.90469
133,-105.19391599999999,39.90374
134,-105.19358799999999,39.902798
135,-105.19321399999998,39.901863
136,-105.19278700000001,39.900940000000006
137,-105.19232199999999,39.900028000000006
138,-105.19180300000001,39.899136
139,-105.19123799999998,39.898258
140,-105.19062,39.8974
141,-105.18996399999999,39.896561
142,-105.18926200000001,39.895737
143,-105.188515,39.894939
144,-105.187729,39.894161
145,-105.18688999999999,39.893406
146,-105.18602,39.892672999999995
147,-105.18511200000002,39.891964
148,-105.184174,39.891273
149,-105.183205,39.890617
150,-105.18221299999999,39.889984000000005
151,-105.181198,39.88937
152,-105.180168,39.888771000000006
153,-105.17913100000001,39.88818
154,-105.17806999999999,39.887623
155,-105.176979,39.887085
156,-105.17588,39.886565999999995
157,-105.17475900000001,39.886063
158,-105.17363700000001,39.885567
159,-105.17250800000001,39.885086
160,-105.171356,39.884617
161,-105.170197,39.884171
162,-105.169022,39.883751000000004
163,-105.167831,39.883347
164,-105.166634,39.88295
165,-105.165428,39.882568
166,-105.16422299999999,39.882195
167,-105.163002,39.881836
168,-105.161774,39.881493
169,-105.160545,39.881168
170,-105.159302,39.880852000000004
171,-105.158051,39.880547
172,-105.156807,39.880249
173,-105.15556299999999,39.879963000000004
174,-105.15432,39.879681
175,-105.153076,39.879402
176,-105.15183999999999,39.879124
177,-105.15061200000001,39.878845
178,-105.149391,39.878567
179,-105.14817,39.878288
180,-105.146957,39.878009999999996
181,-105.145744,39.877734999999994
182,-105.144531,39.877457
183,-105.14333300000001,39.877174
184,-105.14213600000001,39.876888
185,-105.140945,39.876598
186,-105.13975500000001,39.876312
187,-105.138573,39.876026
188,-105.137398,39.875735999999996
189,-105.136223,39.875443
190,-105.13506299999999,39.875141
191,-105.13391100000001,39.874832
192,-105.13275900000001,39.874516
193,-105.131615,39.874199
194,-105.13046299999999,39.873875
195,-105.129326,39.873546999999995
196,-105.12818100000001,39.873207
197,-105.127052,39.872864
198,-105.12591599999999,39.872513
199,-105.124794,39.87215
200,-105.123672,39.87178
201,-105.12255900000001,39.871407
202,-105.121445,39.871029
203,-105.12033100000001,39.870647
204,-105.119225,39.870258
205,-105.118118,39.869865000000004
206,-105.11702,39.869465000000005
207,-105.11592900000001,39.869049
208,-105.11484499999999,39.868621999999995
209,-105.11377,39.868183
210,-105.11269399999999,39.867737
211,-105.111626,39.867283
212,-105.110573,39.866817
213,-105.10951999999999,39.866347999999995
214,-105.10846699999999,39.865883000000004
215,-105.10741399999999,39.865414
216,-105.106369,39.864940999999995
217,-105.105331,39.86446
218,-105.104301,39.863972
219,-105.10327099999999,39.863483
220,-105.10223400000001,39.862995
221,-105.10120400000001,39.862503000000004
222,-105.100174,39.862010999999995
223,-105.09913600000002,39.861519
224,-105.098091,39.861031
225,-105.09704599999999,39.860541999999995
226,-105.09600800000001,39.860046000000004
227,-105.09496299999999,39.85955
228,-105.093925,39.859051
229,-105.09288000000001,39.858546999999994
230,-105.091843,39.85804
231,-105.090797,39.85754
232,-105.08976000000001,39.857037
233,-105.088715,39.856525
234,-105.08768500000001,39.856007
235,-105.086647,39.855484000000004
236,-105.085617,39.854954
237,-105.08458700000001,39.854411999999996
238,-105.08355700000001,39.853867
239,-105.08254199999999,39.853302
240,-105.081535,39.85273
241,-105.08053600000001,39.852139
242,-105.079544,39.851543
243,-105.07856000000001,39.850941
244,-105.07757600000001,39.850327
245,-105.076599,39.849709000000004
246,-105.075623,39.849083
247,-105.07465400000001,39.848454
248,-105.07368500000001,39.847828
249,-105.072708,39.847198
250,-105.071739,39.846561
251,-105.07077,39.845928
252,-105.069809,39.845284
253,-105.068848,39.844639
254,-105.06788600000002,39.843990000000005
255,-105.066925,39.843342
256,-105.065956,39.842690000000005
257,-105.064995,39.842033
258,-105.064034,39.841373
259,-105.06307199999999,39.840706
260,-105.062119,39.840038
261,-105.06115,39.839366999999996
262,-105.060181,39.838703
263,-105.05921200000002,39.838039
264,-105.058228,39.837371999999995
265,-105.05725100000001,39.8367
266,-105.05626699999999,39.836025
267,-105.055283,39.83535
268,-105.05429099999999,39.834675
269,-105.053284,39.834
270,-105.052277,39.833324
271,-105.051254,39.832648999999996
272,-105.05023999999999,39.83197
273,-105.04921000000002,39.831295000000004
274,-105.04818700000001,39.83062
275,-105.04715700000001,39.829945
276,-105.04612,39.829277000000005
277,-105.04506699999999,39.828613
278,-105.04401399999999,39.827953
279,-105.042953,39.827293
280,-105.04188500000001,39.826640999999995
281,-105.04081000000001,39.825984999999996
282,-105.039726,39.825336
283,-105.038643,39.824684000000005
284,-105.03756000000001,39.824036
285,-105.036469,39.823387
286,-105.03537800000001,39.822742
287,-105.034279,39.822102
288,-105.033173,39.821461
289,-105.03206599999999,39.820824
290,-105.030952,39.820190000000004
291,-105.02984599999999,39.819553000000006
292,-105.02873999999998,39.81892
293,-105.027634,39.818279
294,-105.02651999999999,39.817642
295,-105.02541399999998,39.817005
296,-105.0243,39.816371999999994
297,-105.02319299999999,39.815731
298,-105.022095,39.815086
299,-105.020996,39.814438
300,-105.01990500000001,39.813782
301,-105.018822,39.813128999999996
302,-105.01773100000001,39.812481
303,-105.01664,39.811840000000004
304,-105.01554099999998,39.811203000000006
305,-105.014435,39.810577
306,-105.01332099999999,39.809956
307,-105.012207,39.809340999999996
308,-105.011086,39.808735
309,-105.009964,39.808128
310,-105.008835,39.807522
311,-105.007713,39.806919
312,-105.006584,39.80632
313,-105.00546299999999,39.805721000000005
314,-105.004341,39.805122
315,-105.003227,39.804522999999996
316,-105.002113,39.803932
317,-105.000999,39.803340999999996
318,-104.999886,39.802753
319,-104.998779,39.802166
320,-104.99767299999999,39.801579
321,-104.996567,39.800999
322,-104.99546799999999,39.800415
323,-104.994377,39.799831
324,-104.99328600000001,39.799252
325,-104.992195,39.798671999999996
326,-104.99111200000002,39.798096
327,-104.99002800000001,39.797523
328,-104.988937,39.796951
329,-104.987854,39.796378999999995
330,-104.98676299999998,39.795811
331,-104.98568,39.795238
332,-104.984596,39.794666
333,-104.98351299999999,39.794094
334,-104.982422,39.793521999999996
335,-104.98133899999999,39.79295
336,-104.980255,39.792374
337,-104.97917199999999,39.791798
338,-104.97808799999999,39.791218
339,-104.976997,39.790638
340,-104.97591399999999,39.790058
341,-104.974823,39.789478
342,-104.97373999999999,39.788902
343,-104.972649,39.788326
344,-104.971558,39.787743
345,-104.970482,39.787155
346,-104.96941399999999,39.786549
347,-104.96836100000002,39.785931
348,-104.967323,39.78529
349,-104.96630900000001,39.784634000000004
350,-104.965309,39.783958
351,-104.964325,39.783272
352,-104.96336399999998,39.782565999999996
353,-104.962418,39.781849
354,-104.961487,39.781116
355,-104.96056399999999,39.780376000000004
356,-104.95965600000001,39.779625
357,-104.95876299999999,39.778862
358,-104.95787800000001,39.778099
359,-104.956993,39.777328000000004
360,-104.956116,39.776558
361,-104.955238,39.775784
362,-104.954369,39.775002
363,-104.95349099999999,39.774223
364,-104.952621,39.773445
365,-104.951752,39.772659000000004
366,-104.95088200000001,39.771877
367,-104.95001200000002,39.771095
368,-104.94913500000001,39.770313
369,-104.94826499999999,39.769531
370,-104.94738799999999,39.768749
371,-104.94651,39.767967
372,-104.945625,39.767185
373,-104.94474,39.766403000000004
374,-104.943863,39.765621
375,-104.942978,39.764835
376,-104.942085,39.764053000000004
377,-104.9412,39.763268
378,-104.94031499999998,39.762482
379,-104.939423,39.761696
380,-104.938538,39.760909999999996
381,-104.93764499999999,39.760124
382,-104.93676,39.759342
383,-104.935875,39.758559999999996
384,-104.93498999999998,39.757778
385,-104.934105,39.757
386,-104.93321999999999,39.756221999999994
387,-104.93233500000001,39.755447
388,-104.93145,39.754673
389,-104.93056499999999,39.753895
390,-104.92968,39.75312
391,-104.92878700000001,39.752346
392,-104.92789499999999,39.751571999999996
393,-104.927002,39.750793
394,-104.92610900000001,39.750019
395,-104.92520900000001,39.749245
396,-104.92430900000001,39.748466
397,-104.923409,39.747692
398,-104.922501,39.746918
399,-104.92159299999999,39.746140000000004
400,-104.920685,39.745365
401,-104.919777,39.744587
402,-104.918861,39.743809000000006
403,-104.917946,39.743031
404,-104.917023,39.742252
405,-104.91610700000001,39.74147
406,-104.91518400000001,39.740688
407,-104.91426799999999,39.739909999999995
408,-104.91334499999999,39.739124
409,-104.91242199999999,39.738338
