,"LONGITUDE,","LATITUDE,"
0,-97.4,47.95833
1,-97.4,47.95833
2,-97.4,47.95833
3,-97.4,47.96
4,-97.4,47.96
5,-97.4,47.96167
6,-97.4,47.96167
7,-97.4,47.96333
8,-97.4,47.96333
9,-97.4,47.965
10,-97.4,47.965
11,-97.4,47.965
12,-97.4,47.96667
13,-97.4,47.96667
14,-97.4,47.96833
15,-97.4,47.96833
16,-97.4,47.97
17,-97.4,47.97
18,-97.4,47.97167
19,-97.4,47.97167
20,-97.4,47.97333
21,-97.4,47.97333
22,-97.4,47.975
23,-97.4,47.975
24,-97.4,47.97667
25,-97.4,47.97667
26,-97.4,47.97833
27,-97.4,47.97833
28,-97.4,47.98
29,-97.4,47.98167
30,-97.4,47.98167
31,-97.4,47.98333
32,-97.4,47.98333
33,-97.4,47.985
34,-97.4,47.985
35,-97.4,47.986670000000004
36,-97.4,47.98833
37,-97.4,47.98833
38,-97.4,47.99
39,-97.4,47.99
40,-97.4,47.99167
41,-97.4,47.99333
42,-97.4,47.99333
43,-97.4,47.995
44,-97.4,47.995
45,-97.4,47.99667
46,-97.4,47.998329999999996
47,-97.4,47.998329999999996
48,-97.4,48.0
49,-97.4,48.001670000000004
50,-97.4,48.001670000000004
51,-97.4,48.00333
52,-97.4,48.005
53,-97.4,48.005
54,-97.4,48.00667
55,-97.4,48.00667
56,-97.4,48.00833
57,-97.4,48.01
58,-97.4,48.01
59,-97.4,48.01167
60,-97.4,48.013329999999996
61,-97.4,48.013329999999996
62,-97.4,48.015
63,-97.4,48.01667
64,-97.4,48.01667
65,-97.4,48.01833
66,-97.4,48.02
67,-97.4,48.02
68,-97.4,48.02167
69,-97.4,48.02167
70,-97.4,48.02333
71,-97.4,48.025
72,-97.4,48.02667
73,-97.4,48.02667
74,-97.4,48.02833
75,-97.4,48.03
76,-97.39833,48.03
77,-97.39833,48.03167
78,-97.39833,48.03333
79,-97.39833,48.03333
80,-97.39833,48.035
81,-97.39833,48.03667
82,-97.39833,48.03667
83,-97.39833,48.03833
84,-97.39833,48.04
85,-97.39833,48.04
86,-97.39833,48.04167
87,-97.39833,48.04333
88,-97.39833,48.04333
89,-97.39833,48.045
90,-97.39833,48.04667
91,-97.39833,48.04667
92,-97.39833,48.04833
93,-97.39833,48.05
94,-97.39833,48.05
95,-97.39833,48.05167
96,-97.39833,48.053329999999995
97,-97.39833,48.055
98,-97.39833,48.055
99,-97.39667,48.056670000000004
100,-97.39667,48.05833
101,-97.39667,48.05833
102,-97.39667,48.06
103,-97.39667,48.06167
104,-97.39667,48.06167
105,-97.39667,48.06333
106,-97.39667,48.065
107,-97.39667,48.06667
108,-97.39667,48.06667
109,-97.39667,48.068329999999996
110,-97.39667,48.068329999999996
111,-97.39667,48.07
112,-97.39667,48.071670000000005
113,-97.39667,48.07333
114,-97.395,48.07333
115,-97.395,48.075
116,-97.395,48.07667
117,-97.395,48.07667
118,-97.395,48.07833
119,-97.395,48.08
120,-97.395,48.08
121,-97.395,48.08167
122,-97.395,48.08333
123,-97.395,48.08333
124,-97.395,48.085
125,-97.395,48.08667
126,-97.395,48.08667
127,-97.395,48.08833
128,-97.395,48.09
129,-97.395,48.09
130,-97.39333,48.09167
131,-97.39333,48.09333
132,-97.39333,48.095
133,-97.39333,48.095
134,-97.39333,48.09667
135,-97.39333,48.09833
136,-97.39333,48.09833
137,-97.39333,48.1
138,-97.39333,48.10167
139,-97.39333,48.10167
140,-97.39333,48.10333
141,-97.39333,48.105
142,-97.39333,48.105
143,-97.39333,48.10667
144,-97.39333,48.10833
145,-97.39333,48.10833
146,-97.39333,48.11
147,-97.39333,48.111670000000004
148,-97.39166999999999,48.11333
149,-97.39166999999999,48.11333
150,-97.39166999999999,48.115
151,-97.39166999999999,48.115
152,-97.39166999999999,48.11667
153,-97.39166999999999,48.11833
154,-97.39166999999999,48.12
155,-97.39166999999999,48.12
156,-97.39166999999999,48.12167
157,-97.39166999999999,48.123329999999996
158,-97.39166999999999,48.123329999999996
159,-97.39166999999999,48.125
160,-97.39166999999999,48.126670000000004
161,-97.39166999999999,48.126670000000004
162,-97.39166999999999,48.12833
163,-97.39166999999999,48.13
164,-97.39,48.13
165,-97.39,48.13167
166,-97.39,48.13333
167,-97.39,48.13333
168,-97.39,48.135
169,-97.39,48.13667
170,-97.39,48.13667
171,-97.39,48.138329999999996
172,-97.39,48.14
173,-97.39,48.14
174,-97.39,48.14167
175,-97.39,48.14333
176,-97.39,48.14333
177,-97.39,48.145
178,-97.39,48.14667
179,-97.38833000000001,48.14667
180,-97.38833000000001,48.14833
181,-97.38833000000001,48.15
182,-97.38833000000001,48.15
183,-97.38833000000001,48.15167
184,-97.38833000000001,48.15333
185,-97.38833000000001,48.15333
186,-97.38833000000001,48.155
187,-97.38667,48.15667
188,-97.38667,48.15667
189,-97.38667,48.15833
190,-97.38667,48.16
191,-97.38667,48.16
192,-97.38667,48.16167
193,-97.385,48.16333
194,-97.385,48.16333
195,-97.385,48.165
196,-97.385,48.16667
197,-97.385,48.16667
198,-97.38333,48.16833
199,-97.38333,48.17
200,-97.38333,48.17167
201,-97.38333,48.17167
202,-97.38333,48.17333
203,-97.38167,48.175
204,-97.38167,48.175
205,-97.38167,48.17667
206,-97.38167,48.178329999999995
207,-97.38,48.178329999999995
208,-97.38,48.18
209,-97.38,48.181670000000004
210,-97.37833,48.181670000000004
211,-97.37833,48.18333
212,-97.37833,48.18333
213,-97.37833,48.185
214,-97.37666999999999,48.18667
215,-97.37666999999999,48.18667
216,-97.37666999999999,48.18833
217,-97.375,48.19
218,-97.375,48.19
219,-97.37333000000001,48.19167
220,-97.37333000000001,48.193329999999996
221,-97.37333000000001,48.193329999999996
222,-97.37167,48.195
223,-97.37167,48.195
224,-97.37167,48.196670000000005
225,-97.37,48.19833
226,-97.37,48.19833
227,-97.37,48.2
228,-97.36833,48.2
229,-97.36833,48.20167
230,-97.36667,48.20167
231,-97.36667,48.20333
232,-97.365,48.205
233,-97.365,48.205
234,-97.36333,48.20667
235,-97.36333,48.20667
236,-97.36166999999999,48.20833
237,-97.36166999999999,48.20833
238,-97.36,48.21
239,-97.36,48.21
240,-97.35833000000001,48.21167
241,-97.35833000000001,48.21167
242,-97.35667,48.21333
243,-97.355,48.215
244,-97.355,48.215
245,-97.35333,48.21667
246,-97.35333,48.21667
247,-97.35167,48.21833
248,-97.35167,48.21833
249,-97.35,48.22
250,-97.34833,48.22
251,-97.34833,48.22167
252,-97.34666999999999,48.22167
253,-97.34666999999999,48.22333
254,-97.345,48.22333
255,-97.345,48.225
256,-97.34333000000001,48.225
257,-97.34167,48.22667
258,-97.34167,48.22667
259,-97.34,48.22833
260,-97.34,48.22833
261,-97.33833,48.23
262,-97.33667,48.23
263,-97.33667,48.23167
264,-97.335,48.23333
265,-97.335,48.23333
266,-97.33333,48.235
267,-97.33166999999999,48.235
268,-97.33166999999999,48.236670000000004
269,-97.33,48.236670000000004
270,-97.33,48.23833
271,-97.32833000000001,48.23833
272,-97.32667,48.24
273,-97.32667,48.24
274,-97.325,48.24167
275,-97.325,48.24167
276,-97.32333,48.24333
277,-97.32167,48.24333
278,-97.32167,48.245
279,-97.32,48.245
280,-97.32,48.24667
281,-97.31833,48.24667
282,-97.31667,48.248329999999996
283,-97.31667,48.25
284,-97.315,48.25
285,-97.31333000000001,48.251670000000004
286,-97.31333000000001,48.251670000000004
287,-97.31166999999999,48.25333
288,-97.31166999999999,48.25333
289,-97.31,48.255
290,-97.30833,48.255
291,-97.30833,48.25667
292,-97.30667,48.25667
293,-97.30667,48.25833
294,-97.305,48.25833
295,-97.30333,48.26
296,-97.30333,48.26167
297,-97.30167,48.26167
298,-97.30167,48.263329999999996
299,-97.3,48.263329999999996
300,-97.29833,48.265
301,-97.29833,48.265
302,-97.29666999999999,48.26667
303,-97.295,48.26667
304,-97.295,48.26833
305,-97.29333000000001,48.26833
306,-97.29333000000001,48.27
307,-97.29167,48.27167
308,-97.29,48.27167
309,-97.29,48.27333
310,-97.28833,48.27333
311,-97.28833,48.275
312,-97.28667,48.275
313,-97.285,48.27667
314,-97.285,48.27833
315,-97.28333,48.27833
316,-97.28333,48.28
