,LONGITUDE,LATITUDE
0,-89.82667,38.55167
1,-89.82833000000001,38.55167
2,-89.82833000000001,38.553329999999995
3,-89.83,38.553329999999995
4,-89.83,38.553329999999995
5,-89.83166999999999,38.555
6,-89.83166999999999,38.555
7,-89.83166999999999,38.555
8,-89.83333,38.556670000000004
9,-89.83333,38.556670000000004
10,-89.835,38.55833
11,-89.835,38.55833
12,-89.83667,38.55833
13,-89.83667,38.56
14,-89.83833,38.56
15,-89.83833,38.56
16,-89.83833,38.56167
17,-89.84,38.56167
18,-89.84,38.56167
19,-89.84167,38.56333
20,-89.84167,38.56333
21,-89.84333000000001,38.56333
22,-89.84333000000001,38.565
23,-89.84333000000001,38.565
24,-89.845,38.56667
25,-89.845,38.56667
26,-89.84666999999999,38.56667
27,-89.84666999999999,38.568329999999996
28,-89.84666999999999,38.568329999999996
29,-89.84833,38.57
30,-89.84833,38.57
31,-89.84833,38.57
32,-89.85,38.571670000000005
33,-89.85,38.571670000000005
34,-89.85,38.57333
35,-89.85167,38.57333
36,-89.85167,38.575
37,-89.85167,38.575
38,-89.85333,38.57667
39,-89.85333,38.57667
40,-89.85333,38.57833
41,-89.85333,38.57833
42,-89.85333,38.58
43,-89.855,38.58
44,-89.855,38.58167
45,-89.855,38.58167
46,-89.855,38.58333
47,-89.855,38.58333
48,-89.855,38.585
49,-89.855,38.58667
50,-89.855,38.58667
51,-89.855,38.58833
52,-89.855,38.58833
53,-89.855,38.59
54,-89.855,38.59
55,-89.855,38.59167
56,-89.855,38.59333
57,-89.855,38.59333
58,-89.855,38.595
59,-89.855,38.595
60,-89.85667,38.59667
61,-89.85667,38.59833
62,-89.85667,38.59833
63,-89.85667,38.6
64,-89.85667,38.6
65,-89.85667,38.60167
66,-89.85667,38.60333
67,-89.85667,38.60333
68,-89.85667,38.605
69,-89.85667,38.60667
70,-89.85667,38.60667
71,-89.85667,38.60833
72,-89.85667,38.61
73,-89.85667,38.61
74,-89.85667,38.611670000000004
75,-89.85667,38.61333
76,-89.85667,38.61333
77,-89.85667,38.615
78,-89.85667,38.61667
79,-89.85667,38.61667
80,-89.85667,38.61833
81,-89.85667,38.62
82,-89.85667,38.62
83,-89.85667,38.62167
84,-89.85667,38.623329999999996
85,-89.85667,38.623329999999996
86,-89.85667,38.625
87,-89.85667,38.626670000000004
88,-89.85667,38.62833
89,-89.85667,38.62833
90,-89.85667,38.63
91,-89.85667,38.63
92,-89.85667,38.63167
93,-89.85667,38.63333
94,-89.85667,38.635
95,-89.85667,38.635
96,-89.85667,38.63667
97,-89.85667,38.638329999999996
98,-89.85667,38.638329999999996
99,-89.85667,38.64
100,-89.85667,38.64167
101,-89.85667,38.64333
102,-89.85667,38.64333
103,-89.85667,38.645
104,-89.85667,38.64667
105,-89.855,38.64667
106,-89.855,38.64833
107,-89.855,38.65
108,-89.855,38.65
109,-89.855,38.65167
110,-89.85667,38.65333
