,"LONGITUDE,","LATITUDE,"
0,-157.92833000000002,21.30667
1,-157.92833000000002,21.30667
2,-157.92667,21.30667
3,-157.92667,21.30667
4,-157.925,21.30667
5,-157.925,21.30667
6,-157.92333,21.30667
7,-157.92333,21.30667
8,-157.92167,21.30667
9,-157.92167,21.30667
10,-157.92,21.30667
11,-157.92,21.30667
12,-157.91833,21.30667
13,-157.91833,21.30667
14,-157.91666999999998,21.30667
15,-157.91666999999998,21.30667
16,-157.915,21.30667
17,-157.915,21.30667
18,-157.91333,21.30667
19,-157.91333,21.30667
20,-157.91333,21.305
21,-157.91167,21.305
22,-157.91167,21.305
23,-157.91,21.305
24,-157.91,21.305
25,-157.91,21.30333
26,-157.90833,21.30333
27,-157.90833,21.30333
28,-157.90667,21.30333
29,-157.90667,21.30167
30,-157.90667,21.30167
31,-157.905,21.30167
32,-157.905,21.3
33,-157.905,21.3
34,-157.90333,21.3
35,-157.90333,21.29833
36,-157.90333,21.29833
37,-157.90167,21.296670000000002
38,-157.90167,21.296670000000002
39,-157.90167,21.296670000000002
40,-157.90167,21.295
41,-157.90167,21.295
42,-157.9,21.293329999999997
43,-157.9,21.293329999999997
44,-157.9,21.29167
45,-157.9,21.29167
46,-157.9,21.29
47,-157.89833000000002,21.29
48,-157.89833000000002,21.28833
49,-157.89833000000002,21.28833
50,-157.89833000000002,21.28833
51,-157.89833000000002,21.28667
52,-157.89667,21.28667
53,-157.89667,21.285
54,-157.89667,21.285
55,-157.89667,21.28333
56,-157.89667,21.28333
57,-157.895,21.281670000000002
58,-157.895,21.281670000000002
59,-157.895,21.28
60,-157.895,21.28
61,-157.895,21.27833
62,-157.895,21.27833
63,-157.89333,21.276670000000003
64,-157.89333,21.276670000000003
65,-157.89333,21.275
66,-157.89333,21.275
67,-157.89333,21.273329999999998
68,-157.89167,21.273329999999998
69,-157.89167,21.27167
70,-157.89167,21.27167
71,-157.89167,21.27
72,-157.89,21.27
73,-157.89,21.27
74,-157.89,21.26833
75,-157.89,21.26667
76,-157.88833,21.26667
77,-157.88833,21.26667
78,-157.88833,21.265
79,-157.88833,21.265
80,-157.88833,21.26333
81,-157.88667,21.26333
82,-157.88667,21.261670000000002
83,-157.88667,21.26
84,-157.88667,21.26
85,-157.885,21.26
86,-157.885,21.258329999999997
87,-157.885,21.25667
88,-157.88333,21.25667
89,-157.88333,21.255
90,-157.88333,21.255
91,-157.88333,21.25333
92,-157.88166999999999,21.25333
93,-157.88166999999999,21.25167
94,-157.88166999999999,21.25167
95,-157.88,21.25
96,-157.88,21.25
97,-157.87833,21.24833
98,-157.87833,21.24833
99,-157.87833,21.24667
100,-157.87667,21.24667
101,-157.87667,21.245
102,-157.875,21.245
103,-157.875,21.24333
104,-157.87333,21.24333
105,-157.87333,21.241670000000003
106,-157.87333,21.241670000000003
107,-157.87167,21.24
108,-157.87167,21.24
109,-157.87,21.238329999999998
110,-157.87,21.238329999999998
111,-157.86833000000001,21.238329999999998
112,-157.86833000000001,21.23667
113,-157.86667,21.23667
114,-157.86667,21.235
115,-157.865,21.235
116,-157.865,21.235
117,-157.86333,21.23333
118,-157.86333,21.23333
119,-157.86167,21.23167
120,-157.86167,21.23167
121,-157.86,21.23167
122,-157.86,21.23
123,-157.85833,21.23
124,-157.85667,21.22833
125,-157.85667,21.22833
126,-157.855,21.226670000000002
127,-157.855,21.226670000000002
128,-157.85333,21.226670000000002
129,-157.85333,21.225
130,-157.85166999999998,21.225
131,-157.85166999999998,21.223329999999997
132,-157.85,21.223329999999997
133,-157.85,21.22167
134,-157.84833,21.22167
135,-157.84667,21.22167
136,-157.84667,21.22
137,-157.845,21.22
138,-157.845,21.218329999999998
139,-157.84333,21.218329999999998
140,-157.84333,21.21667
141,-157.84167,21.21667
142,-157.84167,21.215
143,-157.84,21.215
144,-157.83833,21.215
145,-157.83833,21.21333
146,-157.83667,21.21333
147,-157.83667,21.21167
148,-157.835,21.21167
149,-157.835,21.21
150,-157.83333000000002,21.21
151,-157.83167,21.21
152,-157.83167,21.20833
153,-157.83,21.20833
154,-157.83,21.206670000000003
155,-157.82833,21.206670000000003
156,-157.82667,21.206670000000003
157,-157.82667,21.205
158,-157.825,21.205
159,-157.82333,21.205
160,-157.82333,21.203329999999998
161,-157.82166999999998,21.203329999999998
162,-157.82,21.203329999999998
163,-157.82,21.20167
164,-157.81833,21.20167
165,-157.81667,21.20167
166,-157.81667,21.2
167,-157.815,21.2
168,-157.81333,21.2
169,-157.81167,21.19833
170,-157.81167,21.19833
171,-157.81,21.19833
172,-157.80833,21.19833
173,-157.80833,21.19833
174,-157.80667,21.19667
175,-157.805,21.19667
176,-157.80333000000002,21.19667
177,-157.80167,21.19667
178,-157.80167,21.19667
179,-157.8,21.195
180,-157.79833,21.195
181,-157.79667,21.195
182,-157.79667,21.195
183,-157.795,21.19333
184,-157.79333,21.19333
185,-157.79166999999998,21.19333
186,-157.79166999999998,21.19333
187,-157.79,21.19333
188,-157.78833,21.191670000000002
189,-157.78667,21.191670000000002
190,-157.78667,21.191670000000002
191,-157.785,21.191670000000002
192,-157.78333,21.191670000000002
193,-157.78167,21.19
194,-157.78,21.19
195,-157.78,21.19
196,-157.77833,21.19
197,-157.77667,21.19
198,-157.775,21.19
199,-157.77333000000002,21.18833
200,-157.77333000000002,21.18833
201,-157.77167,21.18833
202,-157.77,21.18833
203,-157.76833,21.18667
204,-157.76667,21.18667
205,-157.76667,21.18667
206,-157.765,21.18667
207,-157.76333,21.18667
208,-157.76167,21.18667
209,-157.76,21.185
210,-157.75833,21.185
211,-157.75666999999999,21.185
212,-157.75666999999999,21.185
213,-157.755,21.185
214,-157.75333,21.183329999999998
215,-157.75167,21.183329999999998
216,-157.75,21.183329999999998
217,-157.74833,21.183329999999998
218,-157.74833,21.183329999999998
219,-157.74667,21.183329999999998
220,-157.745,21.18167
221,-157.74333000000001,21.18167
222,-157.74167,21.18167
223,-157.74,21.18167
224,-157.73833,21.18167
225,-157.73833,21.18
226,-157.73667,21.18
227,-157.735,21.18
228,-157.73333,21.18
229,-157.73167,21.18
230,-157.73,21.18
231,-157.72833,21.17833
232,-157.72833,21.17833
233,-157.72666999999998,21.17833
234,-157.725,21.17833
235,-157.72333,21.17833
236,-157.72167,21.17667
237,-157.72,21.17667
238,-157.71833,21.17667
239,-157.71667,21.17667
240,-157.71667,21.175
241,-157.715,21.175
242,-157.71333,21.175
243,-157.71167,21.175
244,-157.71,21.175
245,-157.70833000000002,21.17333
246,-157.70667,21.17333
247,-157.705,21.17333
248,-157.70333,21.17333
249,-157.70333,21.17333
250,-157.70167,21.171670000000002
251,-157.7,21.171670000000002
252,-157.69833,21.171670000000002
253,-157.69666999999998,21.171670000000002
254,-157.695,21.171670000000002
255,-157.69333,21.17
256,-157.69167,21.17
257,-157.69,21.17
258,-157.68833,21.17
259,-157.68667,21.17
260,-157.68667,21.168329999999997
261,-157.685,21.168329999999997
262,-157.68333,21.168329999999997
263,-157.68167,21.168329999999997
264,-157.68,21.168329999999997
265,-157.67833000000002,21.168329999999997
266,-157.67667,21.16667
267,-157.675,21.16667
268,-157.67333,21.16667
269,-157.67167,21.16667
270,-157.67,21.16667
271,-157.66833,21.16667
272,-157.66666999999998,21.165
273,-157.665,21.165
274,-157.66333,21.165
275,-157.66167,21.165
276,-157.66,21.165
277,-157.66,21.165
278,-157.65833,21.16333
279,-157.65667,21.16333
280,-157.655,21.16333
281,-157.65333,21.16333
282,-157.65167,21.16333
283,-157.65,21.16333
284,-157.64833000000002,21.16333
285,-157.64667,21.16333
286,-157.645,21.16333
287,-157.64333,21.16333
288,-157.64167,21.16333
289,-157.64,21.16333
290,-157.63833,21.16333
291,-157.63667,21.16333
292,-157.635,21.16333
293,-157.63333,21.16333
294,-157.63166999999999,21.16333
295,-157.63,21.16333
296,-157.62833,21.165
297,-157.62667,21.165
298,-157.625,21.165
299,-157.62333,21.165
300,-157.62167,21.165
301,-157.62,21.165
302,-157.61833000000001,21.16667
303,-157.61667,21.16667
304,-157.615,21.16667
305,-157.61333,21.16667
306,-157.61167,21.168329999999997
307,-157.61,21.168329999999997
308,-157.60833,21.168329999999997
309,-157.60667,21.168329999999997
310,-157.605,21.17
311,-157.60333,21.17
312,-157.60166999999998,21.17
313,-157.6,21.171670000000002
314,-157.59833,21.171670000000002
315,-157.59667,21.171670000000002
316,-157.595,21.17333
317,-157.59333,21.17333
318,-157.59167,21.175
319,-157.59167,21.175
320,-157.59,21.175
321,-157.58833,21.17667
322,-157.58667,21.17667
323,-157.585,21.17833
324,-157.58333000000002,21.17833
325,-157.58167,21.18
326,-157.58,21.18
327,-157.57833,21.18167
328,-157.57833,21.18167
329,-157.57667,21.183329999999998
330,-157.575,21.183329999999998
331,-157.57333,21.185
332,-157.57166999999998,21.18667
333,-157.57,21.18667
334,-157.57,21.18833
335,-157.56833,21.18833
