,"LONGITUDE,","LATITUDE,"
0,-95.16333,29.605
1,-95.16333,29.60333
2,-95.16333,29.60333
3,-95.16333,29.601670000000002
4,-95.16333,29.601670000000002
5,-95.16333,29.6
6,-95.16333,29.6
7,-95.16333,29.6
8,-95.16333,29.598329999999997
9,-95.16333,29.598329999999997
10,-95.16333,29.59667
11,-95.16333,29.59667
12,-95.16333,29.595
13,-95.16333,29.595
14,-95.16333,29.593329999999998
15,-95.16333,29.593329999999998
16,-95.16333,29.59167
17,-95.16333,29.59167
18,-95.16333,29.59
19,-95.16333,29.59
20,-95.16333,29.58833
21,-95.16333,29.58833
22,-95.16333,29.58833
23,-95.16333,29.58667
24,-95.16333,29.58667
25,-95.16333,29.585
26,-95.16333,29.585
27,-95.16333,29.58333
28,-95.16333,29.58333
29,-95.16333,29.581670000000003
30,-95.16333,29.581670000000003
31,-95.16333,29.58
32,-95.16333,29.58
33,-95.16333,29.578329999999998
34,-95.16333,29.578329999999998
35,-95.16333,29.578329999999998
36,-95.16333,29.57667
37,-95.16167,29.57667
38,-95.16167,29.575
39,-95.16167,29.575
40,-95.16167,29.57333
41,-95.16167,29.57333
42,-95.16167,29.57167
43,-95.16,29.57167
44,-95.16,29.57
45,-95.16,29.57
46,-95.15833,29.56833
47,-95.15833,29.56833
48,-95.15833,29.566670000000002
49,-95.15666999999999,29.566670000000002
50,-95.15666999999999,29.565
51,-95.155,29.565
52,-95.155,29.565
53,-95.15333000000001,29.56333
54,-95.15333000000001,29.56333
55,-95.15333000000001,29.56167
56,-95.15167,29.56167
57,-95.15,29.56167
58,-95.15,29.56
59,-95.14833,29.56
60,-95.14833,29.56
61,-95.14667,29.558329999999998
62,-95.145,29.558329999999998
63,-95.145,29.558329999999998
64,-95.14333,29.558329999999998
65,-95.14166999999999,29.55667
66,-95.14166999999999,29.55667
67,-95.14,29.55667
68,-95.13833000000001,29.555
69,-95.13833000000001,29.555
70,-95.13667,29.555
71,-95.135,29.555
72,-95.13333,29.555
73,-95.13167,29.555
74,-95.13167,29.55333
75,-95.13,29.55333
76,-95.12833,29.55333
77,-95.12666999999999,29.55333
78,-95.125,29.55333
79,-95.125,29.55333
80,-95.12333000000001,29.55333
81,-95.12167,29.55333
82,-95.12,29.55167
83,-95.12,29.55167
84,-95.11833,29.55167
85,-95.11667,29.55167
86,-95.115,29.55167
87,-95.115,29.55167
88,-95.11333,29.55167
89,-95.11166999999999,29.55167
90,-95.11,29.55167
91,-95.11,29.55167
92,-95.10833000000001,29.55167
93,-95.10667,29.55
94,-95.10667,29.55
95,-95.105,29.55
96,-95.10333,29.55
97,-95.10167,29.55
98,-95.10167,29.55
99,-95.1,29.55
100,-95.09833,29.55
101,-95.09666999999999,29.55
102,-95.09666999999999,29.55
103,-95.095,29.55
104,-95.09333000000001,29.55
105,-95.09167,29.55
106,-95.09167,29.55
107,-95.09,29.55
108,-95.08833,29.55
109,-95.08667,29.55
110,-95.085,29.55
111,-95.085,29.55
112,-95.08333,29.55
113,-95.08166999999999,29.55
114,-95.08,29.55
115,-95.07833000000001,29.55
116,-95.07667,29.55
117,-95.075,29.55
118,-95.075,29.55
119,-95.07333,29.55
120,-95.07167,29.55
121,-95.07,29.55
122,-95.06833,29.55
123,-95.06667,29.55
124,-95.065,29.55
125,-95.06333000000001,29.55
126,-95.06166999999999,29.55
127,-95.06166999999999,29.55
128,-95.06,29.55
129,-95.05833,29.55
130,-95.05667,29.55
131,-95.055,29.55
132,-95.05333,29.55
133,-95.05167,29.55
134,-95.05,29.55
135,-95.04833,29.55
136,-95.04666999999999,29.55
137,-95.045,29.55
138,-95.04333000000001,29.55
139,-95.04167,29.55
140,-95.04,29.55
141,-95.03833,29.55
142,-95.03667,29.55
143,-95.035,29.55
144,-95.03333,29.55
145,-95.03166999999999,29.55
146,-95.03166999999999,29.55
147,-95.03,29.54833
148,-95.02833000000001,29.54833
149,-95.02667,29.54833
150,-95.025,29.54833
151,-95.02333,29.546670000000002
152,-95.02167,29.546670000000002
153,-95.02167,29.546670000000002
154,-95.02,29.546670000000002
155,-95.01833,29.545
156,-95.01666999999999,29.545
157,-95.015,29.545
158,-95.015,29.543329999999997
159,-95.01333000000001,29.543329999999997
160,-95.01167,29.543329999999997
161,-95.01,29.54167
162,-95.01,29.54167
163,-95.00833,29.54167
164,-95.00667,29.54
165,-95.00667,29.54
166,-95.005,29.53833
167,-95.00333,29.53833
168,-95.00333,29.53667
169,-95.00166999999999,29.53667
170,-95.0,29.53667
171,-95.0,29.535
172,-94.99833000000001,29.535
173,-94.99833000000001,29.53333
174,-94.99667,29.53333
175,-94.995,29.531670000000002
176,-94.995,29.531670000000002
177,-94.995,29.53
178,-94.99333,29.53
179,-94.99167,29.52833
180,-94.99167,29.526670000000003
181,-94.99167,29.526670000000003
182,-94.99,29.525
183,-94.99,29.525
184,-94.98833,29.523329999999998
185,-94.98833,29.523329999999998
186,-94.98666999999999,29.52167
187,-94.98666999999999,29.52
188,-94.98666999999999,29.52
189,-94.985,29.51833
190,-94.985,29.51833
191,-94.98333000000001,29.51667
192,-94.98333000000001,29.515
193,-94.98333000000001,29.515
194,-94.98333000000001,29.51333
195,-94.98167,29.511670000000002
196,-94.98167,29.511670000000002
197,-94.98167,29.51
198,-94.98167,29.508329999999997
199,-94.98167,29.508329999999997
200,-94.98167,29.50667
201,-94.98,29.505
202,-94.98,29.505
203,-94.98,29.50333
204,-94.98,29.50167
205,-94.98,29.50167
206,-94.98,29.5
207,-94.98,29.49833
208,-94.98,29.49833
209,-94.98,29.49667
210,-94.98,29.495
211,-94.98,29.49333
212,-94.98,29.49333
213,-94.98,29.491670000000003
214,-94.98167,29.49
215,-94.98167,29.49
216,-94.98167,29.488329999999998
217,-94.98167,29.48667
218,-94.98167,29.48667
219,-94.98333000000001,29.485
220,-94.98333000000001,29.48333
221,-94.98333000000001,29.48333
222,-94.985,29.48167
223,-94.985,29.48
224,-94.985,29.48
225,-94.98666999999999,29.47833
226,-94.98666999999999,29.47833
227,-94.98833,29.476670000000002
228,-94.98833,29.475
229,-94.99,29.475
230,-94.99,29.473329999999997
231,-94.99,29.473329999999997
232,-94.99167,29.47167
233,-94.99167,29.47167
234,-94.99333,29.47
235,-94.99333,29.47
236,-94.995,29.468329999999998
237,-94.995,29.46667
238,-94.99667,29.46667
239,-94.99667,29.465
240,-94.99667,29.465
241,-94.99833000000001,29.46333
242,-94.99833000000001,29.46333
243,-95.0,29.46167
244,-95.0,29.46167
245,-95.00166999999999,29.46
246,-95.00166999999999,29.45833
247,-95.00166999999999,29.45833
248,-95.00333,29.456670000000003
249,-95.00333,29.456670000000003
250,-95.005,29.455
251,-95.005,29.453329999999998
252,-95.00667,29.453329999999998
253,-95.00667,29.45167
254,-95.00833,29.45167
255,-95.00833,29.45
256,-95.01,29.45
257,-95.01,29.44833
258,-95.01167,29.44833
259,-95.01167,29.44667
260,-95.01167,29.445
261,-95.01333000000001,29.445
262,-95.01333000000001,29.44333
263,-95.015,29.44333
264,-95.015,29.441670000000002
265,-95.01666999999999,29.441670000000002
266,-95.01666999999999,29.44
267,-95.01666999999999,29.43833
268,-95.01833,29.43833
269,-95.01833,29.43667
270,-95.02,29.43667
271,-95.02,29.435
272,-95.02167,29.433329999999998
273,-95.02167,29.433329999999998
274,-95.02333,29.43167
275,-95.02333,29.43167
276,-95.02333,29.43
277,-95.025,29.42833
